state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served
ny,2024-06-08,2.545080575459467,2.6020599913279625,-0.00963337446738122,205,144,0.6682926829268293,"48,1965,16278,68379,69915,6886,3744,07794,0955,632142,4786,9614,48056,9673,79394,095142,47817,9836,4003,27283,9613,5816,19127,49438,9717,7416,2808,2887,741278,77516,4595,3615,94127,84938,72618,085523,76555,2153,65644,87617,98331,03230,61325,96544,876152,48231,023207,43032,5015,14526,95080,92212,11423,3796,0766,73431,81412,1176,1606,90842,9218,56838,2074,90871,1315,53231,0464,925487,32278,44452,501523,7656,72919,67912,61638,207207,43036,2275,78927,49433,939278,775611,3495,8248,93136,527242,37739,3526,27814,19938,72620,89338,037155,09656,96727,4345,94121,5165,6726,36910,89012,6766,90814,47524,46110,7943,9904,7055,16222,55236,22723,3794,1158,8493,21043,07442,92120,8933,31779,69983,9613,95317,7603,3659,379524,9554,19128,183155,096278,7758,28820,61615,12612,11414,525431,14113,7206,26426,59931,03227,43478,44417,76016,50723,46214,7423,2889,77014,47540,30113,92431,814431,14113,85628,91416,1684,843487,32233,35812,61631,04621,28119,38352,50136,5273,26319,6796,2647,1754,7056,56350,7276,36913,92422,55214,1995,339109,42624,67240,3015,32643,07417,9366,72933,93924,1478,849611,34978,68338,97131,02316,459524,95523,46224,67226,9506,6399,207152,4826,4003,75027,8494,7303,44812,2603,076"
ny,2024-06-15,2.52416776958752,2.6020599913279625,-0.01874287198664281,210,149,0.6428571428571429,"12,26010,79417,76053,4376,72950,7277,1753,3655,94144,87620,89383,961109,42642,9216,729152,48238,20732,50121,516142,47821,28126,65178,44478,6839,77017,98371,1314,70514,74231,02326,65113,92436,5274,84339,35228,91478,44431,81414,1994,73031,81415,1266,28027,494524,95512,61616,45924,147524,955155,09678,6836,07620,6164,48017,93619,3837,49917,7603,07610,7943,2723,9904,70538,0373,3179,3793,750242,37738,72633,35826,95027,8496,374523,765487,3223,210155,09624,46152,50114,52514,4756,56323,46243,07422,55224,147611,349431,14133,93926,95044,87627,43430,61327,4349,20723,3795,32616,45923,4626,90824,04179,699152,4826,9085,16224,67226,599431,1416,3696,40014,19927,84931,02394,09510,89015,68822,5524,11512,6764,90823,3795,53248,19636,52710,57740,30152,5013,2885,6725,1625,789278,77538,9715,941611,34980,92224,0418,84919,67924,4613,6563,26394,0957,7414,9258,2887,74142,921523,76512,1173,79313,72038,72636,2273,5813,44831,0466,36931,0325,6328,56813,92440,3015,145142,47823,48512,616207,4306,63916,168487,32236,2276,2644,0776,7346,96117,98325,96513,85612,11412,1145,36183,9618,9316,1915,82428,18338,9714,1918,8498,28826,27027,49455,21520,89318,08556,967278,77524,67216,50756,96731,03238,20714,47579,69919,6796,278207,4303,95343,074"
ny,2024-06-22,2.5815150806523914,2.6020599913279625,0.0,194,137,0.5773195876288659,"31,81425,965431,14112,61642,9213,6564,92543,0743,2105,94131,81438,2076,72933,35812,26083,9616,56371,13116,507152,48219,67979,69948,196142,4785,9414,90843,0743,58117,93656,96778,6834,07794,09531,02342,92136,227278,77516,459611,34933,9396,191524,95510,89015,6885,14538,97138,72650,7275,1624,48014,7425,78913,85622,5526,908207,4304,73024,6725,672431,1413,36527,434487,32236,52712,114487,3226,36944,8763,4483,26313,72010,794109,42616,16844,87640,30138,03727,8494,705523,7656,264523,76578,68331,0324,70553,43731,02355,21519,67910,79456,967611,34924,041524,95520,616155,09613,92436,22731,0465,53222,5523,07633,93928,18312,61694,09540,30118,08526,6516,264152,4824,84314,52517,760207,43020,8938,9317,1758,84917,9838,84926,270155,09626,95038,72614,47519,38326,59914,19928,914242,37730,61327,43416,45927,4945,82452,5016,28024,14727,84924,46132,5013,7505,1626,07626,6513,9903,31723,3794,1153,28812,11417,76026,27014,1996,37421,51678,4443,2725,3619,2078,56813,92453,4373,9536,16078,44439,35226,95079,69936,52723,46221,28180,9228,28824,04127,4947,4997,741278,7758,2886,7294,19124,67217,98324,14738,97112,67683,96123,4629,77031,046142,4786,908"
ny,2024-06-29,2.560599991406089,2.6020599913279625,0.0,211,146,0.5260663507109005,"10,79413,7206,26431,023207,430207,43036,22714,47523,48578,68317,98312,11738,726155,09627,43483,96117,76021,51636,527155,0963,75013,9246,7294,11514,19931,0323,5815,32620,8935,33942,921242,37727,43420,893152,48214,47526,65116,459611,34927,494524,9555,824278,77518,085611,34931,0236,28017,983278,77528,9148,84927,84920,6167,74119,38310,79424,461142,4783,3179,77050,7273,95379,6996,2643,21036,52712,11410,57783,96117,760523,7656,1606,7345,162487,32222,55213,92414,52515,6886,36912,61626,270523,76556,9673,27244,876431,14138,20726,5997,74128,18338,9715,7893,36594,09533,93920,6166,3694,7057,17523,46210,8904,48017,93624,1475,16226,9506,40012,6168,5688,93180,92225,96533,35833,35827,84942,92112,2605,9416,07616,16843,0746,56321,51631,046152,48212,6769,2075,63240,30130,613431,14139,35231,03231,8144,90823,46216,45933,93924,6723,34944,87648,19624,672142,47821,28153,43732,5013,6564,7059,379487,3228,84938,0373,2884,84322,55214,19923,3796,6393,26352,5015,5326,9615,361109,42631,81471,1315,14519,67940,30143,0746,90826,65153,43771,1314,07713,85631,04652,50194,09578,44478,68316,5078,2886,19124,0413,0765,94124,1477,4993,4484,19112,114524,9554,73027,49424,04123,37956,96738,7266,7296,27878,444278,7753,79336,22719,67926,95079,69915,126"
ny,2024-07-06,2.4682791776265685,2.6020599913279625,0.0,179,139,0.48044692737430167,"94,0959,77044,87626,9508,849242,37778,683487,3224,84383,961523,76548,196152,48214,19915,688142,478431,14138,72614,52510,5775,16231,0325,14543,0744,92512,616611,349278,77515,12638,97124,0416,27819,67927,43422,55213,7208,28814,19944,87653,4378,5686,37414,74232,5013,288155,0966,264523,76516,16831,8143,31726,9506,16078,44426,2703,95317,98378,68338,7268,93120,89321,2816,9083,07624,46110,8904,07731,0465,6325,32617,9368,8497,7416,28025,9657,74133,9394,19133,3583,36536,2273,44826,65179,69913,85614,47510,79456,9675,33923,46224,6725,9416,36917,98380,92214,4755,36133,35838,0374,7053,2726,07678,444109,4263,58123,37930,6135,672487,32236,5276,36931,0234,90838,20742,92156,96710,7946,26420,6166,1915,78921,5167,49927,49440,30152,50116,45983,9616,72950,7275,82416,45938,9716,63919,3834,11517,76026,6513,2106,73419,679207,430155,09640,30194,09553,4375,532152,4826,9616,9086,56328,91412,61627,4343,2633,7506,72912,11713,92413,92471,13126,27028,18320,61618,085278,7753,349524,955611,34924,147524,95527,8494,7304,48079,699142,47836,22712,67639,352"
ny,2024-07-13,2.5453058678401286,2.6020599913279625,0.0,200,141,0.485,"487,3223,31731,81413,85612,26017,9363,9533,656142,4784,7053,750242,37732,50121,28136,22712,61613,7209,207152,48294,09531,0326,37410,79438,72617,76026,95024,46131,02317,76048,1963,365207,43055,2154,07778,4445,82424,04116,16828,18327,4945,94127,49442,921611,34920,6168,28852,5016,9616,729524,955207,43040,3013,0767,7413,2106,7295,9416,56324,6725,16219,67956,96724,672431,14127,4346,36938,20727,8494,73016,50738,20719,67978,4445,33924,46114,475487,3225,16253,4378,56814,1996,90822,5526,73418,0856,3695,789278,77536,5276,19116,45924,14733,9393,2633,3498,2886,16024,041278,77550,72723,48514,7425,36120,89331,8146,26440,30136,22731,02336,5273,5815,5324,480155,0965,3263,27252,50126,65125,96542,921152,48231,032523,76579,6994,70583,9619,37944,8763,79323,4626,07678,6835,6326,40023,37943,07426,6513,448431,14144,8766,639524,95538,9716,2807,49926,270523,76527,43416,459155,09612,67612,1144,1914,84314,4754,11538,97179,69971,13130,6138,93123,46231,04694,09526,95026,27012,11410,89026,65138,03719,3838,849142,4783,28822,55212,61653,43739,35220,89343,0749,77080,92214,19933,9396,2787,7414,92555,21520,616611,34983,96121,51615,12615,68810,79414,52512,11713,92423,37978,683"
ny,2024-07-20,2.549162750048331,2.6020599913279625,0.0,196,140,0.44387755102040816,"23,3794,73048,19631,02355,21543,0745,5326,40013,8565,94179,6996,9085,3399,77013,92428,9146,36940,3015,9413,95331,02323,379109,42636,2276,96121,51640,30112,11794,095487,32231,04636,52750,7277,7418,2886,2807,49924,04128,18317,76083,96133,9395,78926,6515,32644,87638,03717,9833,31731,8143,65643,07424,672487,322431,14124,4614,70536,22771,1319,20721,28112,61612,26014,19914,7424,1154,480431,14120,89312,11453,43715,68813,92414,19956,96738,97126,27024,0414,19116,45916,16827,4945,824524,9556,19127,49478,44427,84953,43724,14723,4624,9255,145152,48242,92138,72623,4855,3613,4484,90814,5255,1628,84910,8905,16256,9676,3694,07731,03252,50127,4346,37426,59918,0856,16012,67619,6796,40083,9618,93119,67926,9503,27217,98314,47578,68378,6837,17522,55210,79412,6166,73444,87638,207523,7658,288155,096242,377611,349278,77510,79425,96579,6993,21030,6133,07626,59927,849155,09678,444152,48252,50124,67217,936142,47826,9506,56336,52723,46280,9223,3656,90832,50138,207523,76542,92122,5523,2633,7938,8496,72912,11419,3833,75027,434142,47824,4617,74139,35220,61638,971278,7756,2643,28816,4599,379207,43013,720524,9554,7053,99015,12655,21594,095278,775611,349"
ny,2024-07-27,2.5656495369795995,2.6020599913279625,0.0,210,147,0.41904761904761906,"3,3656,1605,16224,67230,6135,6325,16214,19926,2704,70523,46221,5164,0773,07622,55236,52742,9213,6565,94123,4626,73431,81443,07471,13183,96136,2276,2646,961109,4263,9535,3396,9088,288524,9558,2887,49938,9717,74116,4593,349278,77528,183611,34916,459152,4826,1916,90815,1263,317431,14179,69931,0325,361431,1414,92538,72627,84978,44419,38344,8769,77056,96726,95027,43431,03214,19953,43778,683155,0963,990152,48220,89379,69912,616487,3224,9085,94119,67918,0858,9313,2726,07636,22731,81413,92412,6763,210242,377278,77533,93950,7277,741142,47820,61643,07417,9835,32640,30121,28148,1963,7504,70533,3586,36913,92426,95052,501523,76540,30110,7943,79325,96536,52794,09578,683487,32224,67219,6795,14526,27055,21553,43744,87653,4376,7296,63917,98312,1145,67213,8564,11531,04631,02378,44431,02317,76027,43414,7429,20726,6514,1915,7895,8246,2644,73027,49424,147524,9554,4807,175155,09639,35280,9228,84932,50152,5016,3744,84383,96116,16813,7208,56838,20723,37923,3793,44838,03717,76012,11494,09526,59938,20728,91427,84956,9673,26312,61612,2608,8496,40010,7946,56310,89026,6516,72915,6886,369207,43024,46114,47512,1176,28033,939611,34938,72638,97124,04120,6163,5813,2886,27853,43714,525207,430142,4785,53242,92122,55227,49424,147"
ny,2024-08-03,2.513056658476409,2.6020599913279625,0.0,201,138,0.1791044776119403,"10,79413,92426,651523,76594,0954,8436,36943,07438,2078,84926,65117,76083,96136,2276,6396,2649,20736,2273,28823,46231,81413,9243,79317,9834,48010,57753,4374,73028,9148,93114,47524,67214,199142,47816,45924,041524,95524,1476,2807,49926,9505,78912,260155,09648,19678,4447,7413,31714,74252,5013,95320,8935,63210,89036,52726,27015,6884,7056,56336,52744,876487,3223,2726,26443,07438,20731,814207,4303,7506,72922,5525,16278,6836,90812,6166,16023,46283,9616,37479,69923,3795,3264,11516,45924,0414,191611,34938,97138,7268,288524,95520,61619,67924,14726,27026,59931,03233,35826,5997,7414,92531,03240,30119,3835,14539,3523,58123,37914,19920,8933,9908,56842,92127,84912,1143,44832,50180,92231,02314,4756,73416,16844,8764,7054,07721,28152,50112,676152,4826,96140,3019,3795,5329,77021,51617,760431,14133,35828,18327,49433,9395,8246,07615,126109,42617,98327,4945,33978,68318,08579,69927,84914,5255,9417,17510,7948,84927,43478,444207,43019,67942,921431,1416,7295,1623,26327,434155,09622,552152,48250,72724,46125,96512,1146,90856,96716,507523,7653,656242,3773,0763,3655,361487,322142,47820,61626,2706,191611,3496,3698,28813,85631,02324,6725,94117,9363,21094,09514,74226,95056,967"
ny,2024-08-10,2.5473272648436023,2.6020599913279625,-0.009250761091423775,212,143,0.15566037735849056,"3,7505,3398,84953,437523,76522,5523,44824,67217,98338,7268,9316,36913,85615,688152,48280,92236,22726,65138,20721,28140,3016,37412,6166,63931,8148,56831,0236,3693,26336,5278,84931,03227,84924,46171,13112,1148,2886,27824,0417,7416,280611,34915,1265,789524,9554,843278,7757,74114,1996,56355,2155,94120,61623,462142,4789,2073,58116,45936,2276,7295,63217,98324,14738,03712,61610,79483,9615,5325,1626,26450,72731,02314,475431,14125,96512,11448,19631,03278,44436,52779,69913,72023,4626,96171,13110,57744,876109,42626,95017,7605,6725,36114,52510,79442,9214,480523,76553,4375,82420,61683,9617,49994,09528,18338,971611,3494,730487,3224,7053,28814,47553,437207,4305,14512,11718,08543,07438,20739,35214,19916,16830,6133,0766,72931,81413,92412,67679,69916,5073,95312,2606,1607,17524,4616,40019,679431,14126,59952,501152,48231,0466,73478,68394,095142,47856,96744,87622,55226,59938,97123,37927,4946,19124,1473,349524,95526,27052,50120,8933,65640,3014,19142,92178,4445,941207,4306,90820,89326,651487,322155,09619,6794,1153,3653,27227,434242,37778,68355,2153,7934,70527,43438,7266,2643,2104,0776,90821,51656,96726,27023,37917,7605,3266,4005,16253,437155,09624,041278,7758,28826,95016,4599,77019,38324,67210,8903,99017,93627,8494,90843,07433,939"
ny,2024-08-17,2.5065434804059192,2.6020599913279625,0.0,211,146,0.2037914691943128,"24,6726,96153,4374,11514,19924,46119,67919,38323,37912,1173,65617,76080,92244,8766,07679,6994,908487,3226,36914,47571,131155,0966,63936,5275,14519,6796,2645,63214,47579,699524,9556,1917,7417,741109,426431,14128,1834,1913,34912,11424,6724,48013,92414,19921,28131,02356,9673,79312,61642,92122,55227,849142,4789,77055,21512,11414,5254,07730,61310,79494,09522,55212,61617,76026,65127,4343,3175,53242,92123,46212,26083,9614,7056,90817,983487,3226,73427,434611,34924,14738,97115,12643,0747,499278,77552,501207,4305,8245,16210,89016,45978,4446,374152,482152,4823,58126,950523,76526,599242,37756,96748,19626,59931,8146,26426,95078,44431,0463,3658,84943,07478,6835,94112,67640,30113,7205,33953,4373,076431,14126,27013,92438,7264,70594,09516,1684,73020,89336,22723,379142,4789,3796,72931,0329,20723,46221,5163,21078,68353,437155,0968,288611,349524,955278,7756,5636,40027,84926,27024,14738,2073,4485,36131,03236,5278,56831,8146,72917,9836,36915,6883,9533,750207,4304,925523,76526,65150,7273,28836,22717,93631,0238,84938,20738,72652,50120,89333,35814,7423,26318,0858,93138,03710,57731,04610,79440,30113,8565,1625,94125,96524,4616,16016,5075,78924,0416,2805,67220,6166,27838,97133,9398,28816,4593,272278,77539,3523,9905,32644,8766,908"
ny,2024-08-24,2.58648947431086,2.6020599913279625,0.0,207,143,0.28019323671497587,"83,961207,430152,48283,9619,20744,8768,56836,52731,81424,4615,14524,4618,84917,9834,92527,8494,73024,6726,73412,11413,9243,75010,79424,67212,11726,5993,44878,6836,26453,4378,84938,97120,61638,7266,2803,34924,04124,1474,8437,49938,037524,9556,72917,7605,94110,577155,09625,9655,6724,70553,4376,40039,35210,8906,1603,27226,95036,22727,43419,67914,19938,2076,56326,95023,4853,656155,09631,0326,36920,616524,9556,1916,729611,34933,93919,383611,3494,48024,1473,26330,613142,47814,52552,5015,94126,5993,7935,33922,5523,31743,07431,046487,3226,90850,72731,02317,76027,4343,36514,74240,3015,5326,6397,17531,03212,61680,9226,26431,0233,58136,22726,651207,43043,07413,8564,70594,09518,08594,09513,72055,215487,32253,43710,79420,89321,5167,74124,0418,2887,7413,21028,18315,126278,77523,37948,1965,36178,44415,68823,46213,9245,162152,48212,2603,07622,55279,69914,4755,32652,5013,28838,72678,6834,115242,3779,3796,36914,1995,63240,301431,14123,462142,47826,6515,1624,9086,37426,27038,2076,400523,7658,931523,76521,28178,44479,69931,81444,87642,92117,98320,89323,37916,50753,43714,47512,616109,42642,92127,849431,14155,2154,07736,52716,4595,7896,9615,82427,4943,95317,93626,2708,2883,99016,16814,74219,67912,676"
ny,2024-08-31,2.586748734294255,2.6020599913279625,0.0037493857564346684,207,148,0.24154589371980675,"6,07627,8496,90812,11420,89378,44413,8563,7937,175431,14171,13123,46214,19926,5993,3173,99027,43412,61631,04612,2606,36980,922155,09616,16824,67210,7944,7306,2644,1153,272152,4825,78927,49427,4949,37913,72020,6167,74136,22731,023524,9553,263207,43021,5166,19114,47538,20783,9613,36578,44444,8765,3265,1455,67215,68852,501109,42616,50738,72630,61379,69921,28152,50131,0234,4803,7505,36178,6834,705152,48253,43717,98319,67923,462207,4307,499278,77540,30116,4596,56315,12610,890278,7756,63920,89324,041431,14113,9248,8496,37436,52748,196523,7656,26439,3525,9416,90853,4373,07612,67638,207142,47894,0956,9614,843142,47824,672155,09617,9835,9416,36912,6166,40033,3583,21050,7276,73456,9674,7054,07731,8148,84919,3836,7295,3398,56823,48531,0325,16294,09540,30122,5523,95324,0413,3498,28820,6164,1916,2788,28838,971611,34924,1473,65643,07426,95083,96136,2278,93119,6795,53233,93918,08536,52714,19942,9214,90828,9145,16225,96526,59926,9509,20723,379523,76544,87614,74226,6515,6326,72910,5773,58114,4753,44838,037487,32222,552487,32226,27014,52526,65127,43438,97128,183524,9555,82438,97179,699611,34931,03243,0744,92523,37955,21538,7266,28017,9366,16010,7943,28817,7606,90831,81442,92127,849242,37778,683"
ny,2024-09-07,2.5676070882886517,2.6020599913279625,0.0,176,137,0.5284090909090909,"24,46116,5078,8493,07613,92414,199523,7656,374142,4784,8439,37924,46153,4373,6563,99023,46233,35836,5273,31727,434524,95524,0415,7896,28024,14752,5017,49915,126142,478523,76538,97126,65178,68331,03244,87638,20794,095242,37778,68330,61340,30150,7273,2103,272152,482487,32214,19922,55253,4374,92512,61694,09526,65126,95012,11431,81431,046155,0966,3696,4008,84913,72016,4596,278611,34953,437431,1418,28820,61631,04627,4946,63916,45912,67636,5275,9414,73080,92271,1313,5814,1155,53226,5996,3694,07756,96738,7263,44812,117207,43014,52583,96117,98325,9656,076431,1419,7706,16078,44410,89016,16819,383152,4824,48014,4755,1629,20727,4344,70526,2705,63232,5016,96133,93928,1838,2883,34926,27042,9218,56838,03726,59923,379524,9555,36117,9833,26379,69912,61683,9616,56320,89324,67231,81452,5013,79339,35242,9215,32623,37927,8495,6726,73433,3583,9536,7296,90814,74213,85613,92417,9363,28810,79415,68831,02317,76038,7268,9315,16226,95021,51636,2276,2644,19120,61624,14738,971611,3496,19148,196278,77531,03221,28112,26078,4447,741"
ny,2024-09-14,2.6020599913279625,2.6020599913279625,0.0,191,133,0.5130890052356021,"50,72727,84926,9506,36925,9659,2076,72943,07428,9148,56815,68852,501207,430431,14114,19936,527242,37724,67227,43412,1143,21019,67952,50127,84931,03222,552152,48231,02378,44412,6166,4008,84938,72683,96120,89314,475487,32248,19624,04127,494278,775278,7753,3496,16016,1683,2886,73412,6163,750524,95578,44413,92471,13113,856207,4303,0765,63226,59943,07412,67679,69931,8148,84926,65123,46294,09514,47531,04619,67923,379487,32236,227155,096142,47826,27078,68336,52712,2605,16219,38355,2155,14523,4627,17526,27055,21524,0413,4484,19128,18327,43453,4375,9414,90822,5526,2649,770523,76523,48531,0323,9533,5813,9906,374431,14110,7944,7056,2646,90813,92471,1316,5636,96124,4616,9083,3174,92518,0856,36940,30110,57710,89033,93924,14724,147611,34915,1265,824611,34931,04638,2078,28856,96720,893109,42626,9506,28012,11417,9837,4993,36538,72694,09532,50144,876523,7653,65640,30117,7603,27253,4375,67238,20726,5994,0776,07630,61314,5255,36131,81480,9224,70583,961142,47836,22717,76039,35214,19978,6835,941278,7757,7417,7415,78916,4598,28816,4596,1914,11538,97126,6514,4805,3396,90827,49438,97112,11710,79423,3798,93131,023"
ny,2024-09-21,2.5936198979915894,2.6020599913279625,0.0,190,136,0.5631578947368421,"27,4343,95321,51613,72027,849431,14127,4346,16014,19943,0745,94112,1144,48017,98379,6999,37932,50124,67223,37919,67944,8769,2074,73031,02327,4943,34916,4597,49956,96714,475524,95536,527242,37720,61612,2608,84953,4376,73478,44431,02394,0956,9085,53231,0328,568142,4786,90813,85638,72633,3583,2883,2729,770523,7656,3695,162152,48238,207487,32253,43771,13180,9228,84938,0376,96120,89322,55213,9243,7505,3266,19128,183278,7756,28020,8935,63215,12616,45924,461523,765142,4786,56338,97133,9393,36531,81438,2074,9257,1753,21022,5528,93115,68831,03216,1683,31738,7266,36983,96155,21536,22778,6834,90839,35231,04648,1963,65626,95024,67226,59956,9673,2636,7296,90827,84978,683487,32231,8144,70518,08579,69942,9216,63919,67921,28114,475155,09638,9718,2887,7414,1917,7416,2786,26427,49414,7425,82478,444152,48217,76083,96124,04183,96150,72712,61610,79419,38326,9504,07740,3015,36136,5276,729431,1416,07626,6515,14513,9243,99030,613155,09614,52536,2276,2643,44817,98352,501109,4265,9415,16210,8904,70531,0466,400611,349611,34924,14710,794278,775524,95512,11412,6765,78952,50142,92124,1478,28840,3015,3396,374"
ny,2024-09-28,2.600315376091587,2.6020599913279625,0.0,189,135,0.6190476190476191,"18,08525,96578,44414,52542,921152,48248,1963,263155,0966,160523,765207,4304,73083,96119,38316,16878,6835,941207,4306,2648,56843,07410,79452,50112,11426,2708,84983,96138,0376,37426,95026,95023,4625,7896,27833,9398,288524,9553,34924,672242,3775,82439,35231,02394,095155,09623,3793,27253,4375,532142,4785,16227,84979,69914,1996,26417,98324,672109,42617,983487,3225,36131,0233,58179,69912,61624,46128,91427,4343,75038,72626,65110,7945,3263,317487,32224,14724,04124,0414,1917,49913,92412,1146,96138,97131,81452,5014,7056,19110,5776,73412,26033,35822,55294,09527,43471,13112,67626,2703,44815,68831,8146,4004,11521,51614,19931,03253,437431,1417,17514,4754,92531,03240,30122,5523,65620,89338,72630,613431,1416,63980,9229,77056,96716,459611,349278,77524,1476,90823,46220,616278,77517,760611,34920,8933,076524,955278,7755,63213,7204,705523,7656,3693,21012,1175,9416,3694,4805,33943,07416,50736,52750,7279,20713,85624,46123,3796,729142,47827,8496,90878,44414,47514,7425,14536,5273,95310,8907,7418,28827,49416,45927,49415,1269,3797,74133,35838,9716,2803,2888,93136,227152,4826,0765,1626,72931,0463,9908,849"
ny,2024-10-05,2.585140653124551,2.6020599913279625,0.0,186,133,0.7311827956989247,"3,58119,3836,90833,35833,3586,72912,26027,84924,67221,51614,19938,72613,92483,96112,117523,7658,84926,59925,96552,50123,37923,4625,94138,0376,160207,4303,6563,448152,48238,72626,95071,13116,459524,9558,28815,1266,2785,82456,96724,041152,48256,96713,7208,288487,32231,023278,775524,9555,1623,28883,96115,688109,4265,9415,672155,0963,076242,37728,91410,79479,6993,26336,52713,8564,90850,72723,462487,32216,5074,70526,65179,69980,92242,92127,43431,81423,37936,2279,77052,50122,55210,7948,8496,19120,61624,14724,041611,349278,7755,36130,61312,61613,9246,7294,1914,48043,074523,7653,793431,1413,95378,68320,89312,6764,73040,3013,3176,26478,44436,52717,76038,2076,3746,9088,93112,1145,1456,734142,47843,0745,162142,4786,36948,19617,98324,46131,02323,48571,13126,2709,20732,5017,7413,34924,14728,18338,971611,34927,4945,78927,49416,45927,4344,92531,03220,6167,4993,21094,0956,4006,0766,96178,44440,3013,27244,8766,56316,16812,6167,17526,95017,98319,6798,5686,2644,07718,08526,59931,81478,6833,750431,1417,74133,9396,28036,2275,32631,03222,552278,77542,92119,67917,76012,11494,09510,577"
ny,2024-10-12,2.5825597371274207,2.6020599913279625,0.0,168,125,0.7023809523809523,"6,37417,76010,79421,28113,9246,40026,65110,89024,67279,69912,1145,1456,36914,47526,27031,02352,50126,27017,9834,48020,893152,48255,2155,94136,2276,27816,459278,775611,349278,77523,46278,68314,47530,61327,4344,90844,87618,08526,65126,59942,92152,501155,09623,4625,941109,42615,68843,0746,73436,5279,7706,36978,4443,44819,67912,616431,1416,9087,1756,56338,0376,2808,288524,955611,34920,6167,74120,6165,82428,18383,96112,11416,45919,67936,2275,326524,95519,38314,52555,21526,9506,9086,72953,43713,85612,2606,26420,893523,765207,4304,73031,023142,4786,0764,7053,75027,84912,67680,9226,1603,0764,1153,79332,5018,56827,494278,77524,04124,14724,14733,93923,37914,7423,99022,55214,19910,57736,52778,68316,5073,288155,0966,4006,9618,9315,16231,8148,84994,09512,6169,20713,92439,35294,095152,4823,36544,87643,07440,30126,59928,9145,16221,51623,3796,1913,3498,2884,19178,4445,7897,49926,9503,21038,7265,33922,5523,65612,1173,5813,2636,26431,0465,67240,30127,43456,96710,794523,765"
ny,2024-10-19,2.5566084188647333,2.6020599913279625,0.03321260595216198,170,126,0.7176470588235294,"6,729109,42633,3583,9904,48026,2705,1623,44825,965155,09627,84926,65178,44422,55231,81436,52738,7266,26456,96739,3525,1454,70527,4946,28048,19624,1476,278611,34924,04112,6167,4994,7055,78979,69915,6885,32624,14731,03231,0236,72933,35824,4619,77026,27050,7275,94180,9226,1603,076487,32226,59938,72619,38383,96128,91442,92131,03217,7603,58143,07420,893278,7757,74133,939524,95515,12679,6993,21036,22732,5018,2883,75012,616523,7653,31720,6163,95317,98344,8766,3696,563155,09640,3016,63919,67936,52738,20731,81424,672142,47823,3795,6323,793142,47883,96112,11426,95017,98338,037523,76556,96719,6793,26371,1316,96112,676487,32227,43414,19953,43720,61627,4946,191278,7754,19116,4593,349207,43014,47510,79421,28123,46240,3013,288431,14124,6726,36971,1314,92513,72031,02314,19978,444152,48212,2609,37944,8766,90852,5015,3618,9313,36513,92442,92114,52517,7604,73018,0858,84921,51612,11478,68326,95013,85616,16843,07426,599611,34928,183524,9558,28816,45927,8495,16210,8907,7415,8248,8493,2724,115"
ny,2024-10-26,2.5258610787557902,2.6020599913279625,-0.01023234075550855,193,135,0.7150259067357513,"7,17512,61614,47510,79425,96544,87636,5276,729155,09628,9146,3699,379431,14127,4349,7706,7296,16031,8146,369142,4785,32613,92453,43710,79436,2274,48022,55212,260487,32279,69994,0956,19116,45924,041611,3495,8245,78930,6136,2645,16220,89324,1475,145278,7756,076431,14116,168142,4786,96140,30138,72643,0745,36136,22724,672207,43023,379487,32255,215242,37722,55256,96717,98312,11738,20726,6513,28848,19626,5994,7053,2725,67231,02378,4444,7303,9908,56810,8903,58123,379278,7757,4993,3498,2886,27824,04119,3836,28071,13128,18326,59913,9246,7345,94131,8145,53280,9223,9535,33952,50143,07426,27023,46238,2073,75013,72021,5166,9086,90827,84942,92118,08523,462155,09636,5273,6563,7933,44812,114152,48210,57719,6793,21042,92132,5015,94119,67924,6723,07627,43415,126524,95533,9394,1915,63224,1475,162207,430523,7654,70579,69926,95024,46156,96755,21552,50140,30144,87614,4754,90817,760523,76517,93650,7273,26312,67638,0376,26483,961152,48231,03212,61631,03239,35213,85653,43717,98321,2818,84971,13178,4448,84927,84914,1993,317278,7757,74120,61678,68320,61620,89315,126611,349524,9558,2886,3747,7413,36516,50716,45938,72683,9616,563"
ny,2024-11-02,2.587057752845576,2.6020599913279625,0.0,175,124,0.7657142857142857,"6,3693,288155,0968,56817,760142,47844,8768,84924,67213,72038,20726,95026,27053,43712,11410,794523,7656,72952,50178,6836,63927,43471,13123,3793,27294,09579,69914,19921,28127,8494,480524,9557,7417,7414,191524,95533,939142,47831,814278,7755,78924,147431,14131,8143,656431,14138,7269,2073,581611,3495,63214,47510,79436,52743,07426,59931,046207,43083,96180,92225,96538,72612,11413,8566,9086,2643,7504,1156,729152,48213,92436,2273,263152,48230,613242,3774,92512,67653,437207,4306,90817,98326,2706,9618,28820,61616,4593,3497,4996,28027,49417,983278,7756,27832,50171,13142,92139,3526,16012,11714,19912,61623,46210,57722,55240,3015,16256,96752,5013,07678,6835,67226,65131,02326,9505,9414,90816,1688,93112,26023,46212,61624,147278,7756,19124,04178,4445,16227,84948,19620,61610,8903,99022,55223,379487,32250,72726,65136,52740,3016,26444,87618,08520,8936,7346,3746,07679,6998,84943,074487,32226,59942,9214,7055,1455,5325,36119,67924,6729,7705,82433,3585,33927,49428,18315,68838,20727,4346,36919,383523,765611,34978,44416,4594,705"
