state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served,admits,coverage,regime,admits_per100k,admits_next_week,admits_this_week,y_reg_next_admits,pct_change_next,y_surge_next_week,next_week_end,log10_conc_lag1,log10_conc_lag2,log10_conc_lag3,conc_delta_1w,conc_roll3
ks,2025-06-21,2.3979400086720375,2.3979400086720375,0.0,15,8,0.2,"66,37742,23540,000112,07695,000150,44266,377150,44254,98595,000112,07654,98542,23539,71239,712",15.0,0.8345,mandatory_post,15.0,20.0,15.0,20.0,0.3333333333333333,0,2025-06-28,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-06-28,2.3979400086720375,2.3979400086720375,0.0,20,8,0.2,"42,23539,712112,07666,37742,23554,98540,00066,377112,07695,00040,00040,000150,44239,71254,98595,00040,00095,000150,44295,000",20.0,0.8276,mandatory_post,20.0,15.0,20.0,15.0,-0.25,0,2025-07-05,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-07-05,2.3979400086720375,2.3979400086720375,0.0,16,8,0.1875,"150,44295,00040,00054,98554,985112,07666,37742,23539,71295,000150,442112,07666,37739,71240,00042,235",15.0,0.8276,mandatory_post,15.0,11.0,15.0,11.0,-0.26666666666666666,0,2025-07-12,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-07-12,2.3979400086720375,2.3979400086720375,0.0,20,8,0.05,"95,00095,000112,07654,98540,00040,00040,00066,377112,076150,44239,712150,44295,00095,00039,71266,37742,23542,23540,00054,985",11.0,0.8345,mandatory_post,11.0,18.0,11.0,18.0,0.6363636363636364,0,2025-07-19,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-07-19,2.3979400086720375,2.3979400086720375,0.0,19,8,0.3684210526315789,"150,442112,07695,00054,98566,37740,00095,00066,377150,442112,07654,98540,00039,71242,23540,00042,23540,00039,71295,000",18.0,0.8414,mandatory_post,18.0,11.0,18.0,11.0,-0.3888888888888889,0,2025-07-26,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-07-26,2.3979400086720375,2.3979400086720375,0.0,19,8,0.0526315789473684,"42,235150,44254,98554,985150,442112,07642,23595,000112,07640,00095,00066,37740,00040,00066,37739,71240,00095,00039,712",11.0,0.8345,mandatory_post,11.0,21.0,11.0,21.0,0.9090909090909091,0,2025-08-02,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-08-02,2.3979400086720375,2.3979400086720375,0.0,18,8,0.0555555555555555,"42,23595,000112,07640,00066,377150,442112,07666,37739,71240,00095,000150,44240,00054,98542,23554,98540,00039,712",21.0,0.8345,mandatory_post,21.0,28.0,21.0,28.0,0.3333333333333333,0,2025-08-09,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-08-09,2.3979400086720375,2.3979400086720375,0.0,18,8,0.1111111111111111,"42,23566,37742,235112,07640,00040,00095,000112,07695,00095,00040,000150,442150,44254,98539,71266,37739,71254,985",28.0,0.8482999999999999,mandatory_post,28.0,41.0,28.0,41.0,0.4642857142857143,0,2025-08-16,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-08-16,2.3979400086720375,2.3979400086720375,0.0,18,8,0.1666666666666666,"66,37740,00040,00095,00066,37795,000150,44239,71239,71240,00054,98595,00040,00054,985112,07642,23542,235150,442",41.0,0.8482999999999999,mandatory_post,41.0,56.0,41.0,56.0,0.36585365853658536,0,2025-08-23,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-08-23,2.3979400086720375,2.3979400086720375,0.0,21,8,0.0476190476190476,"66,37740,00039,71295,000112,076112,07639,71240,00095,00042,23554,985150,442150,44240,00095,00095,00042,23554,98540,00066,37740,000",56.0,0.8345,mandatory_post,56.0,55.0,56.0,55.0,-0.017857142857142856,0,2025-08-30,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2025-08-30,,,0.0,15,7,0.0,"95,00054,98554,985112,076112,07642,23566,37795,00066,37742,23539,71239,712150,44295,000150,442",55.0,0.8207,mandatory_post,55.0,37.0,55.0,37.0,-0.32727272727272727,0,2025-09-06,2.3979400086720375,2.3979400086720375,2.3979400086720375,,2.3979400086720375
ks,2025-09-13,,,0.0,19,8,0.0,"40,00054,98554,98542,235150,44240,00066,37742,235112,07666,37739,71239,71295,00095,000112,07695,000150,44240,00040,000",73.0,0.8138,mandatory_post,73.0,71.0,73.0,71.0,-0.0273972602739726,0,2025-09-20,2.3979400086720375,,2.3979400086720375,,
ks,2025-10-04,2.3979400086720375,2.3979400086720375,0.0,21,11,0.0952380952380952,"35,00095,00095,000150,44242,23542,23539,712112,07654,985150,44240,00066,377112,07690,00054,98540,00095,00015,00039,71240,00066,377",49.0,0.8138,mandatory_post,49.0,43.0,49.0,43.0,-0.12244897959183673,0,2025-10-11,2.3979400086720375,,,0.0,2.3979400086720375
ks,2025-10-11,2.3979400086720375,2.3979400086720375,0.0,25,11,0.04,"66,37754,985112,07635,00042,23590,00042,23566,377150,44240,00040,00095,00039,71290,00015,00095,00040,00040,00015,00054,985150,442112,07695,00035,00039,712",43.0,0.8276,mandatory_post,43.0,34.0,43.0,34.0,-0.20930232558139536,0,2025-10-18,2.3979400086720375,2.3979400086720375,,0.0,2.3979400086720375
ks,2025-10-18,,,0.0,18,8,0.0,"42,23554,98539,71266,37742,235150,44266,37740,00095,00040,000150,44254,98595,000112,07640,000112,07640,00039,712",34.0,0.8207,mandatory_post,34.0,17.0,34.0,17.0,-0.5,0,2025-10-25,2.3979400086720375,2.3979400086720375,2.3979400086720375,,2.3979400086720375
ks,2025-11-01,2.3979400086720375,2.3979400086720375,0.0,19,8,0.1578947368421052,"40,000150,44266,37754,98595,00039,71239,71242,23542,235112,076112,07695,00040,00040,00095,000150,44254,98540,00066,377",29.0,0.8345,mandatory_post,29.0,24.0,29.0,24.0,-0.1724137931034483,0,2025-11-08,2.3979400086720375,,2.3979400086720375,0.0,2.3979400086720375
ks,2025-11-08,2.3979400086720375,2.3979400086720375,0.0,24,11,0.2083333333333333,"54,98535,00090,00095,000112,07642,23590,00040,00066,37766,377150,44215,00039,71239,71295,00035,00040,00095,00054,98542,235150,442112,07615,00040,000",24.0,0.8276,mandatory_post,24.0,36.0,24.0,36.0,0.5,0,2025-11-15,2.3979400086720375,2.3979400086720375,,0.0,2.3979400086720375
ks,2025-11-15,,,0.0,18,10,0.0,"150,442150,44266,377112,07642,23535,00039,71266,37795,00015,00040,00054,98515,00095,000112,07642,23539,71254,985",36.0,0.8276,mandatory_post,36.0,22.0,36.0,22.0,-0.3888888888888889,0,2025-11-22,2.3979400086720375,2.3979400086720375,2.3979400086720375,,2.3979400086720375
ks,2025-11-29,,,0.0,11,8,0.0,"40,00042,23566,37739,71295,00095,00039,71254,985112,07640,000150,442",30.0,0.8345,mandatory_post,30.0,43.0,30.0,43.0,0.43333333333333335,0,2025-12-06,2.3979400086720375,,2.3979400086720375,,
ks,2025-12-13,,,0.0,20,8,0.0,"112,076112,07640,00040,00039,712150,44295,00040,00054,98540,00095,00054,98539,71295,00066,377150,44242,23566,37742,23595,000",49.0,0.8069,mandatory_post,49.0,86.0,49.0,86.0,0.7551020408163265,0,2025-12-20,2.3979400086720375,,2.3979400086720375,,
ks,2026-01-17,2.3979400086720375,2.3979400086720375,0.0,22,11,0.0454545454545454,"42,235112,07666,37735,00015,00039,71240,00039,71240,00095,00095,00066,37790,00042,235150,442150,44235,00040,00054,98554,985112,07695,000",99.0,0.8207,mandatory_post,99.0,88.0,99.0,88.0,-0.1111111111111111,0,2026-01-24,2.3979400086720375,,,0.0,2.3979400086720375
ks,2026-01-24,,,0.0,22,11,0.0,"40,00054,98595,00039,71239,712112,07640,00042,23595,00015,00035,00040,00066,37795,000150,442112,07654,985150,44266,37742,23590,00035,000",88.0,0.8207,mandatory_post,88.0,70.0,88.0,70.0,-0.20454545454545456,0,2026-01-31,2.3979400086720375,2.3979400086720375,,,2.3979400086720375
ks,2026-02-14,,,0.0,22,10,0.0,"42,23566,37735,000112,07654,98566,37795,00035,000112,07690,00040,00039,71239,712150,442150,44240,00042,23554,98595,00040,00090,00095,000",64.0,0.8138,mandatory_post,64.0,72.0,64.0,72.0,0.125,0,2026-02-21,2.3979400086720375,,,,
ks,2026-02-28,,,0.0,23,10,0.0,"95,000112,07654,985150,44239,71290,00090,000150,44266,37790,00040,00095,00040,00095,00035,00066,37742,23554,98540,00042,23539,71235,000112,076",56.0,0.7862,mandatory_post,56.0,34.0,56.0,34.0,-0.39285714285714285,0,2026-03-07,2.3979400086720375,,2.3979400086720375,,
ks,2026-03-21,2.3979400086720375,2.3979400086720375,0.0,24,10,0.0416666666666666,"95,00040,00095,00035,00090,00042,23566,377112,076150,44266,37739,71240,00090,00040,00095,00095,00054,985112,07654,98542,23539,71290,00040,000150,442",34.0,0.7862,mandatory_post,34.0,28.0,34.0,28.0,-0.17647058823529413,0,2026-03-28,2.3979400086720375,,,0.0,2.3979400086720375
ks,2026-03-28,2.3979400086720375,2.3979400086720375,0.0,26,11,0.1153846153846153,"40,000150,44240,00042,235112,07635,00040,00015,000112,07654,98595,00090,00095,000150,44242,23595,00015,00066,37754,98590,00039,71239,71295,00066,37740,00035,000",28.0,0.7793000000000001,mandatory_post,28.0,25.0,28.0,25.0,-0.10714285714285714,0,2026-04-04,2.3979400086720375,2.3979400086720375,,0.0,2.3979400086720375
ks,2026-04-04,2.3979400086720375,2.3979400086720375,0.0,22,10,0.0909090909090909,"112,07640,00095,00035,00040,00095,00039,71290,000112,07642,235150,442150,44266,37742,23590,00039,71254,98554,98566,37795,00040,00040,000",25.0,0.7517,mandatory_post,25.0,34.0,25.0,34.0,0.36,0,2026-04-11,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-04-11,2.3979400086720375,2.3979400086720375,0.0,23,10,0.1304347826086956,"66,37740,000112,07666,37742,23539,71290,00035,00040,000150,44295,00054,98540,00040,00090,00039,71295,00035,000112,07695,000150,44242,23554,985",34.0,0.7724,mandatory_post,34.0,12.0,34.0,12.0,-0.6470588235294118,0,2026-04-18,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-04-18,2.3979400086720375,2.3979400086720375,0.0,24,10,0.25,"54,98595,00090,000150,44254,98539,71239,71295,00040,00090,00042,235150,442112,07666,37795,00040,00035,000112,07666,37742,23540,00040,00035,00095,000",12.0,0.7655,mandatory_post,12.0,2.0,12.0,2.0,-0.8333333333333334,0,2026-04-25,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-04-25,2.3979400086720375,2.3979400086720375,0.0,24,10,0.375,"42,23554,98595,000112,07642,235150,44240,00095,00095,00040,00040,00066,37739,71215,00095,000150,44240,00066,377112,07654,98590,00039,71290,00015,000",2.0,0.7585999999999999,mandatory_post,2.0,3.0,2.0,3.0,0.5,0,2026-05-02,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-05-02,2.3979400086720375,2.3979400086720375,0.0,21,10,0.5714285714285714,"112,07695,00054,98566,37754,98590,00039,71240,000112,07695,00042,23539,71240,00042,23566,377150,442150,44295,00040,00035,00040,000",3.0,0.7585999999999999,mandatory_post,3.0,5.0,3.0,5.0,0.6666666666666666,0,2026-05-09,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-05-09,2.3979400086720375,2.3979400086720375,0.0,24,11,0.375,"66,377112,07640,00042,235150,44254,98595,00042,23540,00015,00039,71266,377112,07639,71290,00090,00040,00095,00040,00035,00095,00015,000150,44254,985",5.0,0.7517,mandatory_post,5.0,7.0,5.0,7.0,0.4,0,2026-05-16,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-05-16,2.3979400086720375,2.3979400086720375,0.0,19,10,0.4736842105263157,"42,23590,00035,00040,00066,37795,00039,71235,00042,23566,377112,07640,00054,98590,00095,000150,442150,44239,71254,985",7.0,0.7379000000000001,mandatory_post,7.0,3.0,7.0,3.0,-0.5714285714285714,0,2026-05-23,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-05-23,2.3979400086720375,2.3979400086720375,0.0,23,9,0.391304347826087,"54,98595,00040,00054,98539,71290,000112,076150,44295,00040,00095,00042,23542,23540,00090,00040,00095,00040,00066,377150,442112,07666,37739,712",3.0,0.7379000000000001,mandatory_post,3.0,8.0,3.0,8.0,1.6666666666666667,0,2026-05-30,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-05-30,2.3979400086720375,2.3979400086720375,0.0,22,11,0.4090909090909091,"66,377150,44254,98590,00054,98535,00095,00040,00015,000112,07642,23595,00042,23539,71240,00090,00039,71240,00066,37795,000150,442112,076",8.0,0.7448,mandatory_post,8.0,2.0,8.0,2.0,-0.75,0,2026-06-06,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-06-06,2.3979400086720375,2.3979400086720375,0.0,27,12,0.5925925925925926,"112,07654,98595,00090,000150,44295,00036,99190,00035,00039,71242,23566,37754,985112,07666,37739,71240,00095,00095,00042,23540,00040,000150,44235,00040,00036,99115,000",2.0,0.731,mandatory_post,2.0,4.0,2.0,4.0,1.0,0,2026-06-13,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-06-13,2.3979400086720375,2.3979400086720375,0.0,26,12,0.4615384615384615,"40,000150,44266,37742,23590,00040,00036,99139,71266,377112,07654,98535,00035,00090,00054,98542,235150,44240,00095,000112,07695,00040,00039,71215,00095,00036,991",4.0,0.731,mandatory_post,4.0,3.0,4.0,3.0,-0.25,0,2026-06-20,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-06-20,2.3979400086720375,2.3979400086720375,0.0,26,12,0.5384615384615384,"95,000112,07654,98542,235112,07640,00090,00039,71290,00036,99142,235150,44240,00040,00095,00066,37715,00054,985150,44235,00095,00036,99139,71235,00040,00066,377",3.0,0.6966,mandatory_post,3.0,8.0,3.0,8.0,1.6666666666666667,0,2026-06-27,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ks,2026-06-27,2.3979400086720375,2.3979400086720375,0.0,26,12,0.6923076923076923,"66,377150,442112,07636,99166,37754,98595,00042,23540,00040,00039,71239,71295,00040,00095,00054,985150,44215,00090,00035,00042,235112,07640,00036,99135,00090,000",8.0,0.669,mandatory_post,8.0,3.0,8.0,3.0,-0.625,0,2026-07-04,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2022-09-10,,,0.0,10,5,0.0,"33,42636,13733,42636,13711,5004,5575,0004,55711,5005,000",751.0,0.9464,mandatory_pre,751.0,556.0,751.0,556.0,-0.2596537949400799,0,2022-09-17,2.3979400086720375,,,,
ky,2022-10-08,,,0.0,16,9,0.0,"6,4836,48336,1374,6034,5575,0005,0006,25533,42611,5004,5574,6036,25533,4263,13836,137",353.0,0.9464,mandatory_pre,353.0,356.0,353.0,356.0,0.0084985835694051,0,2022-10-15,2.3979400086720375,,,,
ky,2023-04-22,2.3979400086720375,2.3979400086720375,0.0,11,6,0.0909090909090909,"7,3035,1127,30313,0675,1125,5505,0005,1125,1125,55013,067",177.0,0.9464,mandatory_pre,177.0,145.0,177.0,145.0,-0.1807909604519774,0,2023-04-29,2.3979400086720375,,,0.0,2.3979400086720375
ky,2023-04-29,2.3979400086720375,2.3979400086720375,0.0,11,6,0.0909090909090909,"5,1125,1125,0007,3037,3035,11213,0675,55013,0675,1125,550",145.0,0.9554,mandatory_pre,145.0,112.0,145.0,112.0,-0.22758620689655173,0,2023-05-06,2.3979400086720375,2.3979400086720375,,0.0,2.3979400086720375
ky,2023-05-06,,,0.0,11,6,0.0,"5,0005,11213,0677,3035,55013,0675,5505,1125,1127,3035,112",112.0,0.9554,mandatory_pre,112.0,129.0,112.0,129.0,0.15178571428571427,1,2023-05-13,2.3979400086720375,2.3979400086720375,2.3979400086720375,,2.3979400086720375
ky,2023-06-03,,,0.0,7,6,0.0,"13,0675,1125,1125,1127,3035,5505,000",86.0,0.9464,mandatory_pre,86.0,54.0,86.0,54.0,-0.37209302325581395,0,2023-06-10,2.3979400086720375,,,,
ky,2024-10-26,2.3979400086720375,2.3979400086720375,0.0,20,13,0.1,"37,00067,233212,00028,8377,500164,96010,4358,1874,614212,00037,000121,386121,38621,65421,6547,50028,8377,30332,160164,960",,,,,90.0,,90.0,,0,2024-11-02,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2024-11-02,2.3979400086720375,2.3979400086720375,0.0,22,13,0.0454545454545454,"212,00021,654121,3867,50037,00037,00067,23328,8377,5007,303164,96028,83732,16010,4358,18721,654121,3864,61432,160212,00067,233164,960",90.0,0.7411,mandatory_post,90.0,131.0,90.0,131.0,0.45555555555555555,1,2024-11-09,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2024-11-09,,,0.0,10,7,0.0,"164,96010,4357,303121,3864,614121,38621,6548,187164,96021,654",131.0,0.9464,mandatory_post,131.0,107.0,131.0,107.0,-0.183206106870229,0,2024-11-16,2.3979400086720375,2.3979400086720375,2.3979400086720375,,2.3979400086720375
ky,2024-11-23,2.3979400086720375,2.3979400086720375,0.0,32,18,0.0625,"31,26967,23332,460295,91032,1607,3037,50055,928212,00032,46032,1607,500212,0004,614121,38621,654164,96055,92837,000295,91028,83767,23331,26921,654121,38637,00010,435349,8508,18728,837164,960349,850",107.0,0.9464,mandatory_post,107.0,96.0,107.0,96.0,-0.102803738317757,0,2024-11-30,2.3979400086720375,,2.3979400086720375,0.0,2.3979400086720375
ky,2024-11-30,2.3979400086720375,2.3979400086720375,0.0,19,14,0.3684210526315789,"295,91055,92832,4604,614349,850295,91067,233164,960212,00055,92828,83732,46031,26932,160349,85031,2697,500121,38621,654",96.0,0.9554,mandatory_post,96.0,137.0,96.0,137.0,0.4270833333333333,1,2024-12-07,2.3979400086720375,2.3979400086720375,,0.0,2.3979400086720375
ky,2024-12-07,2.3979400086720375,2.3979400086720375,0.0,32,18,0.21875,"32,16032,460164,96028,83721,65432,160349,850212,00028,8374,614121,38655,9287,50037,00037,0007,30310,43531,26932,4607,50055,92867,233295,91031,26967,233212,000349,8508,18721,654121,386295,910164,960",137.0,0.9554,mandatory_post,137.0,165.0,137.0,165.0,0.20437956204379562,1,2024-12-14,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2024-12-14,2.3979400086720375,2.3979400086720375,0.0,31,18,0.032258064516129,"67,23337,00028,837121,386295,910349,85032,46028,8377,50055,92837,000212,000349,85021,654121,3867,30310,43532,46055,92832,16031,26932,1608,18721,654295,910212,00067,2334,614164,96031,269164,960",165.0,0.9554,mandatory_post,165.0,228.0,165.0,228.0,0.38181818181818183,1,2024-12-21,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-01-04,,,0.0,2,2,0.0,"164,960121,386",449.0,0.9643,mandatory_post,449.0,280.0,449.0,280.0,-0.37639198218262804,0,2025-01-11,2.3979400086720375,2.3979400086720375,2.3979400086720375,,2.3979400086720375
ky,2025-01-18,2.3979400086720375,2.3979400086720375,0.0,31,18,0.064516129032258,"55,928349,850349,85032,46032,1607,50067,23321,65455,928295,91028,83731,26937,00021,654121,38610,4357,303212,00032,16031,26932,46028,837121,38637,000295,91067,233212,000164,960164,9608,1874,614",231.0,0.9643,mandatory_post,231.0,206.0,231.0,206.0,-0.10822510822510822,0,2025-01-25,2.3979400086720375,,2.3979400086720375,0.0,2.3979400086720375
ky,2025-01-25,2.3979400086720375,2.3979400086720375,0.0,28,18,0.0714285714285714,"295,910212,0007,50028,83737,00031,26967,23310,4357,303121,3867,5007,50031,26955,92832,460295,91055,928212,000349,85021,654164,9604,6148,187349,85032,46021,65437,00032,160",206.0,0.9643,mandatory_post,206.0,208.0,206.0,208.0,0.009708737864077669,0,2025-02-01,2.3979400086720375,2.3979400086720375,,0.0,2.3979400086720375
ky,2025-02-01,2.3979400086720375,2.3979400086720375,0.0,28,18,0.2142857142857142,"37,00028,8377,5008,187349,85031,269212,00010,43521,6544,61455,92867,233295,91055,928295,910121,3867,303164,96021,654349,85031,2697,50032,460164,96032,16032,16032,460121,386",208.0,0.9643,mandatory_post,208.0,251.0,208.0,251.0,0.20673076923076922,1,2025-02-08,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-02-08,2.3979400086720375,2.3979400086720375,0.0,30,16,0.1333333333333333,"7,50032,46032,1607,50021,654295,91028,83755,92867,23331,26921,65437,000212,00067,233349,850295,91055,928212,000349,850121,386164,96032,16028,83732,46031,269121,386164,96037,0004,6147,303",251.0,0.9643,mandatory_post,251.0,232.0,251.0,232.0,-0.07569721115537849,0,2025-02-15,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-02-15,2.3979400086720375,2.3979400086720375,0.0,29,17,0.0344827586206896,"212,000349,85032,1607,500164,96021,654121,38631,26967,23337,00031,26928,83710,435164,9608,18767,233212,00055,9287,303349,85037,00028,837295,910295,91032,46055,9287,50032,460121,386",232.0,0.9464,mandatory_post,232.0,208.0,232.0,208.0,-0.10344827586206896,0,2025-02-22,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-02-22,2.3979400086720375,2.3979400086720375,0.0,23,15,0.0434782608695652,"55,92832,460295,91037,00067,23328,83731,269212,0007,500295,9104,61421,654349,85055,928349,85032,16032,46031,26932,16028,837121,386164,960212,000",208.0,0.9554,mandatory_post,208.0,229.0,208.0,229.0,0.10096153846153846,1,2025-03-01,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-03-01,2.63738643215591,2.63738643215591,0.0682875439525132,32,18,0.03125,"28,837212,00032,16032,160164,96037,000121,38667,23355,9287,50031,269295,91032,460295,91028,8377,3038,18721,6547,5004,61421,654164,960349,850212,000121,38667,23331,26955,92832,460349,85037,00010,435",229.0,0.9643,mandatory_post,229.0,198.0,229.0,198.0,-0.13537117903930132,0,2025-03-08,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.23944642348387246,2.477755483166662
ky,2025-03-08,2.3979400086720375,2.3979400086720375,0.0,32,18,0.125,"31,26928,83755,92867,23337,00021,654212,00031,26937,00010,4354,614121,386212,0007,500295,910349,85032,460349,85028,83732,4607,3038,18721,654164,96032,160295,91067,2337,50055,928121,386164,96032,160",198.0,0.9643,mandatory_post,198.0,181.0,198.0,181.0,-0.08585858585858586,0,2025-03-15,2.63738643215591,2.3979400086720375,2.3979400086720375,-0.23944642348387246,2.477755483166662
ky,2025-03-15,2.3979400086720375,2.3979400086720375,0.0,32,18,0.0625,"32,460212,00055,92832,1608,18710,43555,928349,85037,00067,23331,26932,1607,50031,26937,00028,83721,65432,4607,500295,91067,233121,3864,6147,30321,654349,850295,910212,000121,386164,960164,96028,837",181.0,0.9643,mandatory_post,181.0,135.0,181.0,135.0,-0.2541436464088398,0,2025-03-22,2.3979400086720375,2.63738643215591,2.3979400086720375,0.0,2.477755483166662
ky,2025-03-22,2.3979400086720375,2.3979400086720375,0.0,35,18,0.1714285714285714,"295,910295,910212,00032,16032,4607,50010,43521,65428,83731,26955,9287,303121,38621,6547,303164,96067,23332,16037,0008,187121,38632,460349,85055,92837,0007,500212,00031,2698,1874,614164,96067,233349,85010,43528,837",135.0,0.9554,mandatory_post,135.0,125.0,135.0,125.0,-0.07407407407407407,0,2025-03-29,2.3979400086720375,2.3979400086720375,2.63738643215591,0.0,2.3979400086720375
ky,2025-03-29,2.3979400086720375,2.3979400086720375,0.0,35,18,0.2,"212,00028,83732,1608,187164,96021,6547,30355,9288,18755,92821,65428,83731,2697,50032,460349,850121,386164,9607,30337,000295,910349,8507,50031,2694,61410,43510,435212,00032,46067,23332,160121,38637,000295,91067,233",125.0,0.9464,mandatory_post,125.0,107.0,125.0,107.0,-0.144,0,2025-04-05,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-04-05,2.3979400086720375,2.3979400086720375,0.0,35,18,0.0571428571428571,"32,46067,233349,850295,91055,928349,8507,3038,18737,00010,43528,83731,2697,50032,16031,26928,837121,38621,6547,303212,000164,96021,654295,91037,00032,160212,00032,46067,23355,9288,187164,9604,61410,4357,500121,386",107.0,0.9464,mandatory_post,107.0,93.0,107.0,93.0,-0.1308411214953271,0,2025-04-12,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-04-12,2.3979400086720375,2.3979400086720375,0.0,24,17,0.125,"31,269295,91010,435164,96055,92832,16055,928295,91032,46021,65410,4357,303212,0007,500121,3867,30332,46067,233349,850349,85037,00031,2698,18728,837",93.0,0.9464,mandatory_post,93.0,68.0,93.0,68.0,-0.26881720430107525,0,2025-04-19,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-04-19,2.3979400086720375,2.3979400086720375,0.0,29,18,0.2413793103448276,"55,928295,910212,00067,23321,65410,435349,85067,2337,50037,0004,6147,30332,16031,26932,4607,500212,000349,8508,18755,92828,83731,269295,91028,83732,46032,160121,3867,303164,960",68.0,0.9375,mandatory_post,68.0,70.0,68.0,70.0,0.029411764705882353,0,2025-04-26,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-04-26,2.3979400086720375,2.3979400086720375,0.0,35,18,0.1428571428571428,"55,92837,00067,23331,26928,837295,910295,910349,85032,1604,61421,65410,43510,4357,30332,46032,4607,5007,303212,0008,18721,6547,500349,85031,26928,83767,23332,16037,000164,960121,3868,187164,960212,00055,928121,386",70.0,0.9375,mandatory_post,70.0,49.0,70.0,49.0,-0.3,0,2025-05-03,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0,2.3979400086720375
ky,2025-05-03,2.433640367912598,2.3979400086720375,0.060506358384032,35,18,0.3428571428571428,"32,16037,00032,160212,000295,910349,85055,92832,46010,4358,187295,9104,6148,187121,38621,6547,30367,23355,9287,50031,26932,46031,26928,8377,500349,85028,837212,00021,654164,9607,30310,435121,38637,00067,233164,960",49.0,0.9286,mandatory_post,49.0,41.0,49.0,41.0,-0.16326530612244897,0,2025-05-10,2.3979400086720375,2.3979400086720375,2.3979400086720375,0.0357003592405607,2.409840128418891
ky,2025-05-10,2.3979400086720375,2.3979400086720375,0.0,35,18,0.1714285714285714,"349,85037,00028,83737,00031,26932,16032,46028,837121,3868,18710,43567,23321,654295,9107,50021,65467,23310,43532,460295,9107,303164,96031,269164,960212,0007,5008,18732,16055,928349,8504,6147,303121,386212,00055,928",41.0,0.9286,mandatory_post,41.0,45.0,41.0,45.0,0.0975609756097561,0,2025-05-17,2.433640367912598,2.3979400086720375,2.3979400086720375,-0.0357003592405607,2.409840128418891
