state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served
ia,2025-02-22,4.410597228592364,4.609530166224431,0.2238534747005859,12,8,0.0,1372029
ia,2025-03-01,4.52069556590033,4.580899764357002,0.2944566149509283,12,9,0.0,1468807
ia,2025-03-08,4.440084535338618,4.4623979978989565,0.1970545755712638,13,8,0.0,1481044
ia,2025-03-15,4.3269151996857795,4.388350591994206,0.02028006620276801,14,9,0.14285714285714285,1540539
ia,2025-03-22,4.222386033675774,4.250186722554686,-0.14921635507366643,13,8,0.0,1481044
ia,2025-03-29,4.456168597723882,4.354918353802375,0.20539210252859727,12,7,0.0,1343834
ia,2025-04-05,4.121566027274065,4.115076243241247,-0.3105149427977174,13,8,0.0,1481044
ia,2025-04-12,4.062170803971976,4.1001998648294435,-0.4121090991775217,14,9,0.0,1540711
ia,2025-04-19,4.100631887781455,4.1622560723736015,-0.39754036750122995,14,9,0.0,1540711
ia,2025-04-26,4.288412479096971,4.3400585559626155,-0.05191950064867038,14,9,0.0,1540711
ia,2025-05-03,4.334818872140674,4.278753600952829,0.017460300474235184,13,9,0.0,1534807
ia,2025-05-10,3.8468965185479527,3.954414936439695,-0.8001248790070997,13,8,0.0,2027297
ia,2025-05-17,4.056911435718529,3.9777236052888476,-0.37781006430559394,11,8,0.0,873463
ia,2025-05-24,3.6704504241217424,3.772141463670902,-1.0358955623867232,12,8,0.08333333333333333,1475140
ia,2025-05-31,3.780423687663126,3.9133412009896036,-0.7232175739514317,9,6,0.0,807892
ia,2025-06-07,3.7085600916956514,3.751390498804252,-0.9429990076751389,14,9,0.07142857142857142,1609635
ia,2025-06-14,3.8233323151715055,3.9707557163172016,-0.7282863745785838,12,8,0.16666666666666666,1474968
ia,2025-06-21,3.839338252037292,3.7323937598229686,-0.6922849213352131,13,9,0.15384615384615385,1534807
ia,2025-06-28,3.7755716471829817,3.803705926511278,-0.7601122675462566,13,9,0.23076923076923078,1534635
ia,2025-07-05,3.9977963999089723,4.041392685158225,-0.39111894296498123,12,8,0.16666666666666666,1507297
ia,2025-07-12,3.8855078990401846,3.832508912706236,-0.6454131138110895,13,9,0.07692307692307693,1534807
ia,2025-07-19,3.9972469346669,4.041392685158225,-0.41444403495607623,13,9,0.0,1534807
ia,2025-07-26,4.07796701819783,4.079181246047625,-0.3358821641118258,13,9,0.0,1534635
ia,2025-08-02,3.9801460097864734,4.106051098196369,-0.5297473645543797,12,8,0.0,1474968
ia,2025-08-09,4.09618148819692,4.00473454383155,-0.30333538945883914,11,7,0.18181818181818182,1447802
ia,2025-08-16,4.327751083605292,4.380211241711606,0.03448343393321225,13,9,0.15384615384615385,1534635
ia,2025-08-23,4.205817235484344,4.355058682555908,-0.038050371154923136,12,8,0.0,1507469
ia,2025-08-30,4.46763087056688,4.505175232352627,0.26461468406699945,11,7,0.0,1447802
ia,2025-09-06,4.6268229548245845,4.672097857935717,0.5299767823938295,9,6,0.0,840221
ia,2025-09-13,4.530709278724131,4.474601290412967,0.34964686548950913,12,8,0.0,1507297
ia,2025-09-20,4.438465352806854,4.538602070424629,0.23512542689056606,12,8,0.0,1507469
ia,2025-09-27,4.3034232808443305,4.273738832846671,0.0144314576344314,12,8,0.0,1507469
ia,2025-10-04,4.086085473104242,4.177419261217325,-0.28745074536009785,12,8,0.08333333333333333,1507297
ia,2025-10-11,3.8794880878873825,3.7403626894942437,-0.5933283856213014,11,7,0.18181818181818182,1447630
ia,2025-10-18,3.871487290525609,4.041392685158225,-0.5418541255200913,11,7,0.09090909090909091,1447630
ia,2025-10-25,3.8737546566151386,4.079181246047625,-0.5909145733391482,10,7,0.1,1375297
ia,2025-11-01,3.9527217575942846,3.7993405494535817,-0.4921635702583604,11,7,0.0,1447802
ia,2025-11-08,3.7638149682451782,3.792391689498254,-0.7987377351329914,11,7,0.18181818181818182,1447630
ia,2025-11-15,3.7818625161301562,3.919096579323118,-0.6621501854871045,9,6,0.1111111111111111,786458
ia,2025-11-22,3.8666213576884556,3.949390006644913,-0.5503282134396899,11,7,0.0,1447630
ia,2025-11-29,3.7463784067468433,3.806179973983887,-0.8852503984481315,9,6,0.0,1300554
ia,2025-12-06,4.134451273039509,4.16110964736696,-0.30900557290105557,12,7,0.0,1522630
ia,2025-12-13,4.0559667497949015,3.9444826721501687,-0.37038677621955074,11,7,0.0,1447630
ia,2025-12-20,4.433278144758341,4.477121254719663,0.21112578615098634,11,7,0.0,1447630
ia,2025-12-27,4.640612631068471,4.880813592280791,0.617854114124067,9,6,0.0,1300554
ia,2026-01-03,4.667493115995819,4.57978359661681,0.6191947461772268,11,7,0.0,1447802
ia,2026-01-10,4.9081149941046425,4.986771734266245,0.9649780786844331,11,7,0.0,1370087
ia,2026-01-17,4.750312875480133,4.826074802700826,0.6702646222561482,11,7,0.0,1447630
ia,2026-01-24,4.776429363885773,4.801406235195809,0.7003208504645987,8,6,0.0,713953
ia,2026-01-31,4.551294889408797,4.585662504891697,0.4696696403932273,12,8,0.0,1507469
ia,2026-02-07,4.692603021660552,4.618333931232632,0.6724909635889816,9,7,0.0,1234125
ia,2026-02-14,4.543732919755338,4.588548005171262,0.3626735401358579,12,8,0.0,1507469
ia,2026-02-21,4.302616424318889,4.379947294155807,0.06186075059304289,10,7,0.0,1306458
ia,2026-02-28,4.341703933503724,4.446880881028972,0.08378014289532613,12,8,0.0,1507469
ia,2026-03-07,4.316185642762055,4.39654580008829,0.09054445399550572,12,8,0.0,1507469
ia,2026-03-14,4.1619478302309725,4.113943352306837,-0.1769044366113133,12,8,0.0,1507469
ia,2026-03-21,3.878064810810183,3.886490725172482,-0.6289537625133519,13,8,0.0,1582297
ia,2026-03-28,3.969208521475902,4.079181246047625,-0.42266511107528454,11,7,0.09090909090909091,1447630
ia,2026-04-04,3.907349681532667,4.075147642270311,-0.5364828039031684,12,8,0.08333333333333333,1507469
ia,2026-04-11,3.7998518616982477,3.8380423221356397,-0.8141503761113277,11,7,0.0,1447802
ia,2026-04-18,3.6567605799118565,3.7075701760979363,-0.9912605644027924,11,7,0.0,1447802
ia,2026-04-25,3.603208177839077,3.709941542389651,-1.0154379943888965,12,8,0.3333333333333333,1507469
ia,2026-05-02,3.6277600074576832,3.7141581261580825,-0.9999287057235904,12,8,0.3333333333333333,1507469
ia,2026-05-09,3.503312466768342,3.563643128326092,-1.2303401173427833,12,8,0.3333333333333333,1507297
ia,2026-05-16,3.394229890244731,3.406456678321428,-1.373210934668686,12,8,0.25,1507469
ia,2026-05-23,3.5587807586239264,3.7123129086813655,-1.1603411124203205,11,8,0.36363636363636365,1441469
ia,2026-05-30,3.4718582316391298,3.6402573163741803,-1.169218684790319,10,7,0.7,1360049
ia,2026-06-06,3.4522763384421538,3.7123129086813655,-1.2675389649524378,12,8,0.75,1507297
ia,2026-06-13,3.5236971195308895,3.7123129086813655,-1.1738763758215311,13,8,0.6923076923076923,1582297
ia,2026-06-20,3.3892046832783094,3.5030189774986584,-1.3604324666454164,10,7,0.3,1295259
id,2021-06-12,4.8263062023613195,4.884173993781654,-0.02978114608478455,6,2,0.0,863532
id,2021-06-19,4.312353248009833,4.303206746556986,-0.7720089345040465,6,2,0.0,863532
id,2021-06-26,4.124245960807768,4.076130494543006,-1.0580541954198712,5,2,0.0,696032
id,2021-07-03,4.4967309231974335,4.495872693454431,-0.5119431632200153,6,2,0.0,863532
id,2021-07-10,4.446455796387265,4.414741737828331,-0.5821450444678227,6,2,0.0,863532
id,2021-07-17,4.567361131714508,4.48220260970119,-0.44289744946398835,6,2,0.0,863532
id,2021-07-24,5.463506671657496,5.492445692402321,0.8934001129836692,6,2,0.0,863532
id,2021-07-31,5.766684226865245,5.7773168753586015,1.3302611864577736,6,2,0.0,863532
id,2021-08-07,5.791422318683092,5.828937964376662,1.3639465276795668,6,2,0.0,863532
id,2021-08-14,5.9706327238660615,6.020772965607511,1.6312804019558864,6,2,0.0,863532
id,2021-08-21,6.0922404489852795,6.155975819444281,1.808271233977816,6,2,0.0,863532
id,2021-08-28,6.010795169877379,5.9779029429454,1.687033917248484,6,2,0.0,863532
id,2021-09-04,6.063924241574894,6.1137983244611736,1.7665698081546728,6,2,0.0,863532
id,2021-09-11,6.233940436038644,6.209312506940588,2.013394391659791,6,2,0.0,863532
id,2021-09-18,6.089779342736365,6.069139093291918,1.8044112028917343,6,2,0.0,863532
id,2021-09-25,5.8811061936465805,5.863988259234011,1.5043064688541448,6,2,0.0,863532
id,2021-10-02,6.115750851789774,6.20642862516317,1.8127673828354993,5,2,0.0,743188
id,2021-10-09,5.9525957164222945,5.949531186778991,1.598230432195263,6,2,0.0,863532
id,2021-10-16,5.822125326070129,5.817744387571912,1.4224109936635259,6,2,0.0,863532
id,2021-10-23,5.0646376543251685,5.551285040445774,0.5326711506121924,10,3,0.0,959532
id,2021-10-30,5.316239287387761,5.666206933492605,0.8059809963179781,8,3,0.0,911532
id,2021-11-06,5.063443777260963,5.640055878337298,0.4792296826572029,9,3,0.0,935532
id,2021-11-13,4.783479426390497,5.283255987338656,0.038998692648398864,9,3,0.0,935532
id,2021-11-20,4.94597568569225,5.361591861678337,0.30717070544735114,9,3,0.0,935532
id,2021-11-27,5.07411466194801,5.553579189891183,0.43007919216589313,8,3,0.0,911532
id,2021-12-04,5.026960811739708,5.546167428914592,0.41122525978165864,9,3,0.0,935532
id,2021-12-11,4.901764066609742,5.314827508809301,0.23097827308014018,9,3,0.0,935532
id,2021-12-18,5.015032659228093,5.300880564677364,0.3409109755863563,8,3,0.0,911532
id,2021-12-25,4.6584249639378745,5.344918610365116,-0.11623638834905825,7,3,0.0,647688
id,2022-01-01,4.981294223538528,5.546345212016715,0.32823985787948695,9,3,0.1111111111111111,935532
id,2022-01-08,5.414370238730297,5.713140950773962,1.0300947033841015,9,3,0.0,935532
id,2022-01-15,5.318307332958741,5.6228478995864934,0.8926529153372645,9,3,0.0,935532
id,2022-01-22,5.455549682011007,5.8079650507570815,1.105654338815729,9,3,0.0,935532
id,2022-01-29,5.420206472171881,5.998480789581322,1.0104077864918548,9,3,0.0,935532
id,2022-02-05,5.218217580469986,5.651444720058598,0.7315938608119619,9,3,0.0,935532
id,2022-02-12,4.745555303297973,5.039731296098691,0.004912046757611612,9,3,0.0,935532
id,2022-02-19,4.663390285302921,4.792335647884923,-0.09851160601032112,9,3,0.0,935532
id,2022-02-26,4.319604070592318,4.228503016659257,-0.6047494420766177,9,3,0.0,935532
id,2022-03-05,4.120351580352886,4.233103459640065,-0.9822696539820908,8,3,0.0,911532
id,2022-03-12,3.7362278362074712,4.13786028215286,-1.5700037932643813,9,3,0.0,935532
id,2022-03-19,3.8243818544081836,4.157785784106974,-1.4761225408044258,8,3,0.125,911532
id,2022-03-26,3.9545477187092453,4.149342299291265,-1.1816448710588152,9,3,0.0,935532
id,2022-04-02,3.9592361503933042,4.141637874673272,-1.189188122957073,9,3,0.0,935532
id,2022-04-09,4.023004457424817,4.069223957297052,-1.0892467079187567,9,3,0.0,935532
id,2022-04-16,3.896039715431042,4.066102196766773,-1.2591999999637113,9,3,0.0,935532
id,2022-04-23,4.192799093764702,4.234112158033772,-0.8052659445928637,9,3,0.0,935532
id,2022-04-30,3.776749063940323,3.9666180705680327,-1.2700193171682665,14,5,0.0,1213434
id,2022-05-07,3.917719025492273,4.027945156895361,-1.0864969764441295,17,6,0.17647058823529413,1295685
id,2022-05-14,4.2541317753362735,4.371262340638003,-0.49999775843057315,18,7,0.0,1279385
id,2022-05-21,4.495230740941053,4.656416690920809,-0.1854828278402873,15,7,0.0,1199034
id,2022-05-28,4.746879168778517,4.690146882939482,0.18717561747165154,16,9,0.0,1162528
id,2022-06-04,4.825785047909511,4.905969039174417,0.37412946895465427,20,9,0.0,1157843
id,2022-06-11,4.699035821547786,4.5909253201798865,0.2577989519979039,24,10,0.0,1148243
id,2022-06-18,4.419571960166193,4.602139452673892,-0.2652432219817626,31,11,0.0,1658151
id,2022-06-25,4.705509905075465,4.808720754298102,0.4268933442264424,26,12,0.038461538461538464,1437096
id,2022-07-02,4.845824165713853,4.819122597180513,0.6211352380136165,25,10,0.0,1459694
id,2022-07-09,4.815154742187329,4.818806324937937,0.5499585323698988,25,11,0.0,1320258
id,2022-07-16,4.813919937847185,4.753809501718605,0.4910292595075751,26,12,0.0,1398411
id,2022-07-23,4.5753193693670555,4.652536418593026,0.23604248320913757,31,13,0.0,1574045
id,2022-07-30,4.776460951592759,4.74843158800171,0.5741765823899252,34,13,0.0,1556858
id,2022-08-06,4.686829414148151,4.670849282443918,0.5042216146664228,28,11,0.0,1437696
id,2022-08-13,4.506704526744094,4.569478323931313,0.20055252214625277,31,13,0.0,1547894
id,2022-08-20,4.527065004947146,4.723732763494425,0.17970863667929837,31,12,0.0,1436843
id,2022-08-27,4.6360757407450315,4.725019341543084,0.32575718355522226,30,13,0.0,1454500
id,2022-09-03,4.5187435924302894,4.784177214004986,0.20303081775712395,25,12,0.04,1066243
id,2022-09-10,4.517169933170392,4.642662331442035,0.060988785138778194,17,9,0.0,1068560
id,2022-09-17,4.45078589332413,4.389808056691198,-0.10094244421138994,31,14,0.0,1522213
id,2022-09-24,4.3844960756360125,4.63154522783431,-0.0739727688121044,37,14,0.02702702702702703,1718151
id,2022-10-01,4.300533019475019,4.540399508084606,-0.09975210377792672,32,12,0.03125,1576696
id,2022-10-08,4.414360789261006,4.6709593937909375,0.006102079929953479,32,13,0.0625,1311643
id,2022-10-15,4.425950198525321,4.592668431033216,-0.06520756389824606,36,14,0.0,1937548
id,2022-10-22,4.463589328832974,4.562901473713233,-0.05921248549760622,35,15,0.02857142857142857,1889367
id,2022-10-29,4.56683434929759,4.639117323022199,0.08721813224050454,32,13,0.0,1751175
id,2022-11-05,4.509147172634734,4.651316119016808,0.03276014574570332,36,14,0.027777777777777776,1876103
id,2022-11-12,4.472372234983298,4.607443108048067,-0.07821103202886291,33,14,0.06060606060606061,1577004
id,2022-11-19,4.815496797753587,5.03777545094195,0.5844082280566961,38,16,0.0,1757398
id,2022-11-26,5.02892194714914,4.974402022988787,0.6583708629159422,13,8,0.0,586755
id,2022-12-03,4.926392182002955,4.952952236432667,0.7226694554460081,38,17,0.0,1620456
id,2022-12-10,4.7138606146968565,4.800102671451018,0.4155662722492341,38,16,0.02631578947368421,1739598
id,2022-12-17,4.743462501461366,4.761543652415815,0.5054065946392021,38,16,0.0,1596098
id,2022-12-24,4.6529679104704265,4.59024294832304,0.352700561558397,36,18,0.0,1895562
id,2022-12-31,4.641699925233939,4.684941744672527,0.19431647502165167,25,13,0.0,1235189
id,2023-01-07,4.9031196071715755,5.033726963015374,0.4656134209172661,28,13,0.0,1697922
id,2023-01-14,4.539346149492608,4.6512780139981444,0.0694631017234069,39,17,0.05128205128205128,1855619
id,2023-01-21,4.5260364904995205,4.589505499587625,0.042426468634667924,33,17,0.030303030303030304,1470422
id,2023-01-28,4.547672880050761,4.7752462597402365,0.07960838872249591,41,17,0.04878048780487805,2012763
id,2023-02-04,4.739028695252902,4.759516759462188,0.4312442315119524,37,18,0.02702702702702703,1934779
id,2023-02-11,4.825878896279144,4.956791351923455,0.5439363726505919,44,18,0.022727272727272728,2100656
id,2023-02-18,4.724423695298879,4.756904664658618,0.34353914192836266,42,17,0.0,1959216
id,2023-02-25,4.753830514409083,4.697751435628442,0.43852411150489945,29,16,0.0,1703562
id,2023-03-04,4.7084988957541025,4.9017851453036,0.33517649759162643,35,17,0.02857142857142857,2076455
id,2023-03-11,4.5459301130545136,4.733394082679292,0.0795685106150932,38,16,0.05263157894736842,2168662
id,2023-03-18,4.619890191026709,4.720985744153739,0.17178905635213684,35,16,0.05714285714285714,2138553
id,2023-03-25,4.64308919349779,4.799340549453582,0.3116068464181501,39,16,0.02564102564102564,2047400
id,2023-04-01,4.552906678469928,4.6072405038317426,0.15602098365305683,39,17,0.0,2183251
id,2023-04-08,4.460671567027476,4.788733858827707,-0.009027237636206158,31,15,0.03225806451612903,1674348
id,2023-04-15,4.30175149875262,4.432006687269598,-0.2780252022860468,39,15,0.02564102564102564,1979848
id,2023-04-22,4.284270347065096,4.5296869537729165,-0.23122540189568136,29,15,0.034482758620689655,1651063
id,2023-04-29,4.180018213137144,4.303733516583806,-0.5589546543570286,34,16,0.0,1994453
id,2023-05-06,4.136701937320129,4.285018217361626,-0.6146376118281132,38,15,0.02631578947368421,2248365
id,2023-05-13,3.9042968394026865,4.1171583968176,-0.9804472606346419,38,16,0.10526315789473684,1980916
id,2023-05-20,4.005925559118377,4.16790781000148,-0.8004374119436364,39,16,0.10256410256410256,2098898
id,2023-05-27,3.8619843164576193,4.124222055067036,-1.0927823937160297,36,16,0.08333333333333333,2003215
id,2023-06-03,3.915139014796944,4.0220157398177205,-1.0538614167836402,33,14,0.06060606060606061,1905222
id,2023-06-10,3.694166356462037,4.007887702992371,-1.2841210274612798,34,14,0.23529411764705882,1888913
id,2023-06-17,3.6034555236648296,3.86932686933052,-1.3804717805710338,32,15,0.21875,1842198
id,2023-06-24,3.713511843499046,3.7711985716763485,-1.2534026319850764,28,16,0.14285714285714285,1800560
id,2023-07-01,3.769067261891457,4.005126226541478,-1.1645507081436677,38,16,0.21052631578947367,2057698
id,2023-07-08,3.917341715953128,4.163757523981956,-1.1504170075367515,23,13,0.13043478260869565,1704971
id,2023-07-15,3.986339596219764,4.113943352306837,-0.9313954990639839,25,13,0.08,1679753
id,2023-07-22,4.099444590815705,4.181271771559461,-0.7267932196055193,25,13,0.0,1331584
id,2023-07-29,4.441221451217562,4.365524240199674,0.01822415504725807,4,3,0.0,62350
id,2023-08-05,4.0009361013146165,3.7664128471123997,-0.6670632125598485,3,2,0.0,38350
id,2023-08-12,4.196036668625831,4.027842032532639,-0.3860090579004738,3,2,0.0,38350
id,2023-08-19,4.356634602288378,4.322730785119422,-0.09325727942310788,4,3,0.0,73350
id,2023-08-26,3.756728754740964,4.102896566125396,-0.5594043209933356,12,7,0.16666666666666666,237223
id,2023-09-02,4.150632007240625,4.32278656340342,-0.3738561981726674,12,10,0.08333333333333333,611412
id,2023-09-09,3.944267039145966,4.477833050798518,-0.8646451701561892,28,13,0.03571428571428571,1642960
id,2023-09-16,3.7793087990124863,4.548208187015091,-1.0815045326367057,29,14,0.06896551724137931,1763353
id,2023-09-23,4.382856832262857,4.648867204881703,-0.11763555171443753,35,16,0.05714285714285714,1908198
id,2023-09-30,4.4905150097075905,4.814135086297014,0.009934251311177186,24,11,0.08333333333333333,1745553
id,2023-10-07,4.482807764873802,4.5870371177434555,-0.19790779680162798,11,5,0.0,761855
id,2023-10-14,4.071598182623746,4.395850376018781,-0.45992550713975533,29,13,0.13793103448275862,1060431
id,2023-10-21,4.278594540938071,4.463420336582541,-0.22175212426532342,32,15,0.0625,1261810
id,2023-10-28,4.292842194391928,4.443914385253379,-0.25900734257828256,36,16,0.027777777777777776,1902698
id,2023-11-04,4.561184247673431,4.489958479424835,-0.06954728009718257,29,12,0.0,1898187
id,2023-11-11,4.378041866268218,4.459392487759231,-0.3394002983893137,27,12,0.037037037037037035,1574408
id,2023-11-18,4.452751748017431,4.389735906044802,-0.27045555871903676,30,12,0.03333333333333333,1979887
id,2023-11-25,4.609488950422301,4.639453131457415,0.1897153565325285,30,15,0.03333333333333333,1945215
id,2023-12-02,4.459184362343393,4.5928426831311,0.07761587036424591,33,16,0.0,1593919
id,2023-12-09,4.719991736420558,4.744501468431569,0.16249236893092348,28,12,0.0,1820752
id,2023-12-16,4.76251216404014,4.8614149186359965,0.33156485024499177,31,12,0.0,2003887
id,2023-12-23,4.788969147696261,4.82633400562222,0.30217153857209417,25,12,0.0,1773787
id,2023-12-30,5.098605406420526,5.303427160387628,0.7036353224306084,14,7,0.0,1321543
id,2024-01-06,5.025745342163031,5.006722692201684,0.6152274267512661,25,11,0.0,1914387
id,2024-01-13,4.880372197070254,4.937517892017347,0.37938393332833087,15,7,0.0,1340252
id,2024-01-20,4.914549516541926,4.9550066796587515,0.27468551810511277,14,6,0.0,1493187
id,2024-01-27,4.623144343477974,4.737669627356642,-0.12190314949110626,13,7,0.0,1119708
id,2024-02-03,4.673275782020351,4.971646882064307,0.11164919816075182,9,7,0.0,614029
id,2024-02-10,4.761621925127803,4.953557980793411,0.10201849770151852,16,7,0.0,1457887
id,2024-02-17,4.645211479559805,4.756027212973441,-0.11353449575168745,17,7,0.0,1625387
id,2024-02-24,4.673185854845719,4.762828553189091,-0.10826795276217803,15,7,0.0,1509187
id,2024-03-02,4.318178593385028,4.298628141359446,-0.5330144954056583,9,7,0.0,614029
id,2024-03-09,4.513033288880458,4.592398846115564,-0.35236311347920823,17,7,0.0,1625387
id,2024-03-16,4.4055110862595654,4.5110808455391185,-0.6052157053380456,15,6,0.0,1555387
id,2024-03-23,4.234547831131678,4.399121405493945,-0.8988224968854235,14,6,0.0,1455187
id,2024-03-30,4.158882680543592,4.170759203764631,-1.0132483118908846,12,6,0.08333333333333333,1219917
id,2024-04-06,4.027500050030438,4.296665190261531,-1.0690764321925559,9,5,0.2222222222222222,849308
id,2024-04-20,3.736789970803293,3.983175072037813,-0.6777259745827446,5,3,0.0,53823
id,2024-08-31,5.422194891855775,5.466468317711433,1.2106199482491562,3,2,0.0,148237
id,2024-09-07,5.3423492809462845,5.209029671281445,1.0850803229797448,3,2,0.0,148237
id,2024-09-14,5.046567294638684,5.014038305017828,0.5345720100872231,4,2,0.0,245474
id,2024-09-21,5.228970459923462,5.105955683853846,0.8243933316661376,4,2,0.0,245474
id,2024-09-28,4.800913933400251,4.619520959633437,0.11692522172708099,6,3,0.0,658732
id,2024-10-05,4.899001126912755,4.836206824012803,0.25660779007557194,6,3,0.0,658732
id,2024-10-12,4.698524612615069,4.936708204631218,-0.014690588653446218,4,2,0.0,245474
id,2024-10-19,4.616787222273238,4.535754229581599,-0.18127707289912728,6,3,0.0,658732
id,2024-10-26,4.623799060364429,4.508387584191391,-0.12434685487033473,5,3,0.0,452103
id,2024-11-02,4.5688366111224195,4.70450092129727,-0.2350699331548242,5,3,0.0,452103
id,2024-11-09,4.743139497097251,4.751041861006497,0.008262054236909408,6,3,0.0,658732
id,2024-11-16,4.4729865729558105,4.527748957066652,-0.3815144238568897,6,3,0.0,658732
id,2024-11-23,4.5442866279568355,4.658598393973671,-0.31000630514869193,6,3,0.0,658732
id,2024-11-30,4.602538213846837,4.676258498564778,-0.19253432754538427,5,3,0.0,452103
id,2024-12-07,5.09437485859345,5.065632226199599,0.5148855637545404,6,3,0.0,658732
id,2024-12-14,4.7858134105229135,4.856179914573341,0.05759635358540638,6,3,0.0,658732
id,2024-12-21,5.096787041489479,5.124790865424381,0.5466379729449288,5,3,0.0,452103
id,2024-12-28,5.004493405688107,4.867346707441382,0.37129560322322863,5,3,0.0,633232
id,2025-01-04,4.8547421515065565,4.914527564099142,0.2028342091658469,7,3,0.0,684232
id,2025-01-11,4.486393957856124,4.607880821676243,-0.4025836066634385,6,3,0.0,658732
id,2025-01-18,4.499951882052796,4.556348850703932,-0.37378094052903266,6,3,0.0,658732
id,2025-01-25,4.662373670430093,4.723979781269513,-0.19865379943175315,5,3,0.0,633232
id,2025-02-01,4.848210555019844,4.86606061682148,0.16978149798920736,6,3,0.0,658732
id,2025-02-08,4.67020520108103,4.813761226509122,-0.10549404925275054,6,3,0.0,658732
id,2025-02-15,4.648722046709817,4.642384968238741,-0.13152225866515296,6,3,0.0,658732
id,2025-02-22,4.61386224420543,4.6233171932180674,-0.16338410886287957,6,3,0.0,658732
id,2025-03-01,4.471465628666545,4.556356317858904,-0.4669185324701363,5,3,0.0,633232
id,2025-03-08,4.415636355021768,4.611498605899614,-0.4923724786327836,6,3,0.0,658732
id,2025-03-15,4.589906255451396,4.566339768775974,-0.2310349519219034,6,3,0.0,658732
id,2025-03-22,4.294093564364915,4.302285145871968,-0.6711219484196431,6,3,0.0,658732
id,2025-03-29,4.3014379857471745,4.296117047078825,-0.6719739995023657,6,3,0.0,658732
id,2025-04-05,4.478360544363914,4.38869693284447,-0.35673727976236563,6,3,0.0,658732
id,2025-04-12,4.423571505701753,4.365444227891962,-0.5041293286600894,5,3,0.0,633232
id,2025-04-19,4.281603097411053,4.338486548494457,-0.6931713014943499,6,3,0.0,658732
id,2025-04-26,4.2071520567202985,4.193462105866377,-0.805605893637115,6,3,0.0,658732
id,2025-05-03,4.483613554646533,4.625804836077402,-0.35432034316728916,6,3,0.0,658732
id,2025-05-10,4.232463947785493,4.272142802305238,-0.7229474524740072,6,3,0.0,658732
id,2025-05-17,4.285907655631642,4.528940788494612,-0.6375592358931219,6,3,0.0,658732
id,2025-05-24,4.440340872370592,4.42268351918247,-0.4414817874911729,6,3,0.0,658732
id,2025-05-31,4.443587308915883,4.397236069058861,-0.4340102344533599,6,3,0.0,658732
id,2025-06-07,4.706014538618923,4.675190744656476,-0.06699409360126944,6,3,0.0,658732
id,2025-06-14,4.219282784824166,4.363202212265335,-0.7405657973440105,6,3,0.0,658732
id,2025-06-21,4.224191717636428,4.0614035816371885,-0.8029050112433795,5,3,0.0,633232
id,2025-06-28,4.305853924202781,4.07658376800085,-0.6360623600595299,5,3,0.0,452103
id,2025-07-05,3.996573343190004,4.04280350207565,-1.1378467777172205,5,3,0.0,633232
id,2025-07-12,4.368429945787847,4.664013724340066,-0.5837111970681779,5,3,0.0,633232
id,2025-07-19,4.30871258868334,4.433513316234665,-0.6281588125814527,6,3,0.0,658732
id,2025-07-26,4.401555581789044,4.424670656659411,-0.47271658925414334,6,3,0.0,658732
id,2025-08-02,4.681124686548067,4.7672886581535385,-0.036876780425296914,5,3,0.0,561495
id,2025-08-09,4.674529727403136,4.666689436135275,-0.09217954359192741,6,3,0.0,658732
id,2025-08-16,4.943648335942917,5.03956088443161,0.3205844543202529,6,3,0.0,658732
id,2025-08-23,5.0120951404754015,5.01395959639315,0.38796192969517423,6,3,0.0,658732
id,2025-08-30,5.301694488587374,5.288280336776168,0.8385022841445577,6,3,0.0,658732
id,2025-09-06,5.1945183681990885,5.24564591580083,0.6912982264063166,6,3,0.0,658732
id,2025-09-13,5.173642957430636,5.166510310889219,0.7108015627063887,5,3,0.0,561495
id,2025-09-20,4.787066997586119,4.7625323987112145,0.1008686894981658,6,3,0.0,658732
id,2025-09-27,4.474623991860395,4.602896088710809,-0.3598179224315192,6,3,0.0,658732
id,2025-10-04,4.685638610277647,4.717996224465071,-0.04138547040449212,6,3,0.0,658732
id,2025-10-11,4.733685369377481,4.707601086147752,-0.006701079649334751,6,3,0.0,658732
id,2025-10-18,4.637804923233253,4.735310113053432,-0.11337277489157924,4,3,0.0,354866
id,2025-10-25,4.123194078623023,4.234395583412349,-0.9034635521375914,6,3,0.0,658732
id,2025-11-01,4.124935910752157,4.212542158610001,-0.919583619482442,6,3,0.0,658732
id,2025-11-08,4.224914048568574,4.171400967056577,-0.7496473385917266,6,3,0.0,658732
id,2025-11-15,4.341574716741474,4.585650905237199,-0.5953802419553254,5,3,0.0,561495
id,2025-11-22,4.376327014183424,4.4265986367248225,-0.5542622816861807,6,3,0.0,658732
id,2025-11-29,4.286689704706562,4.133328310194598,-0.6902281089312812,6,3,0.0,658732
id,2025-12-06,4.358942941925355,4.360782906441154,-0.5634931367017502,6,3,0.0,658732
id,2025-12-13,4.257256737782678,4.27833383930978,-0.7287523187409196,6,3,0.0,658732
id,2025-12-20,4.312612493353726,4.320945139182591,-0.601917265491199,6,3,0.0,658732
id,2025-12-27,4.030221439900526,4.075314783835083,-1.0541161786807456,6,3,0.0,658732
id,2026-01-03,4.176364490717559,4.404231322375939,-0.8256652716214744,6,3,0.0,658732
id,2026-01-10,4.022797674784669,4.051017226687289,-1.051605638468691,6,3,0.0,658732
