state_territory,week_end,log10_conc_mean,log10_conc_median,conc_site_z_mean,n_samples,n_sites,pct_nondetect,pop_served,admits,coverage,regime,admits_per100k,admits_next_week,admits_this_week,y_reg_next_admits,pct_change_next,y_surge_next_week,next_week_end,log10_conc_lag1,log10_conc_lag2,log10_conc_lag3,conc_delta_1w,conc_roll3,split_era
nv,2025-01-25,4.809340990136468,4.769526072395109,-0.3797395727758821,4,2,0.0,3200000,48.0,0.9423,mandatory_post,1.5,44.0,48.0,44.0,-0.08333333333333333,0,2025-02-01,4.777353873026973,4.90555516779837,4.958497994921249,0.031987117109494534,4.830750010320604,train
nv,2025-02-01,4.7696439502072945,4.79738176348611,-0.4293925826913459,4,2,0.0,3200000,44.0,0.9615,mandatory_post,1.375,48.0,44.0,48.0,0.09090909090909091,0,2025-02-08,4.809340990136468,4.777353873026973,4.90555516779837,-0.03969703992917317,4.785446271123578,train
nv,2025-02-08,4.798173139079978,4.795951151215872,-0.3947260238634876,4,2,0.0,3200000,48.0,0.9615,mandatory_post,1.5,35.0,48.0,35.0,-0.2708333333333333,0,2025-02-15,4.7696439502072945,4.809340990136468,4.777353873026973,0.02852918887268352,4.79238602647458,train
nv,2025-02-15,4.838272637070787,4.78702206003635,-0.3473987697712618,4,2,0.0,3200000,35.0,0.9231,mandatory_post,1.09375,35.0,35.0,35.0,0.0,0,2025-02-22,4.798173139079978,4.7696439502072945,4.809340990136468,0.04009949799080914,4.802029908786019,train
nv,2025-02-22,4.837545710238899,4.877814532988797,-0.3492473581802614,4,2,0.0,3200000,35.0,0.9615,mandatory_post,1.09375,43.0,35.0,43.0,0.22857142857142856,0,2025-03-01,4.838272637070787,4.798173139079978,4.7696439502072945,-0.0007269268318879085,4.824663828796555,train
nv,2025-03-01,4.767673918115542,4.805149829594028,-0.4367242004306056,4,2,0.0,3200000,43.0,0.9615,mandatory_post,1.34375,32.0,43.0,32.0,-0.2558139534883721,0,2025-03-08,4.837545710238899,4.838272637070787,4.798173139079978,-0.06987179212335715,4.81449742180841,train
nv,2025-03-08,4.67721477838964,4.671008712689181,-0.1694717316069403,6,3,0.0,3256000,32.0,0.9615,mandatory_post,0.9828009828009827,34.0,32.0,34.0,0.0625,0,2025-03-15,4.767673918115542,4.837545710238899,4.838272637070787,-0.09045913972590203,4.760811468914693,train
nv,2025-03-15,4.779834924292078,4.776236668313151,-0.022453757385013,6,3,0.0,3256000,34.0,0.9615,mandatory_post,1.0442260442260443,39.0,34.0,39.0,0.14705882352941177,0,2025-03-22,4.67721477838964,4.767673918115542,4.837545710238899,0.10262014590243762,4.741574540265753,train
nv,2025-03-22,4.8393837520986365,4.8119823363544825,0.0275025235894337,6,3,0.0,3256000,39.0,0.9615,mandatory_post,1.1977886977886978,35.0,39.0,35.0,-0.10256410256410256,0,2025-03-29,4.779834924292078,4.67721477838964,4.767673918115542,0.05954882780655879,4.765477818260118,train
nv,2025-03-29,4.738779927484254,4.706202467155925,-0.0723668872065524,6,3,0.0,3256000,35.0,0.9231,mandatory_post,1.074938574938575,26.0,35.0,26.0,-0.2571428571428571,0,2025-04-05,4.8393837520986365,4.779834924292078,4.67721477838964,-0.10060382461438255,4.785999534624989,train
nv,2025-04-05,4.7954455051336105,4.8355438038103635,0.0166622144692705,6,3,0.0,3256000,26.0,0.9231,mandatory_post,0.7985257985257985,27.0,26.0,27.0,0.038461538461538464,0,2025-04-12,4.738779927484254,4.8393837520986365,4.779834924292078,0.056665577649356536,4.791203061572166,train
nv,2025-04-12,4.56590801446714,4.593490876534677,-0.1222033043674922,9,5,0.0,3396800,27.0,0.9038,mandatory_post,0.7948657560056523,31.0,27.0,31.0,0.14814814814814814,0,2025-04-19,4.7954455051336105,4.738779927484254,4.8393837520986365,-0.22953749066647067,4.700044482361668,train
nv,2025-04-19,4.401985297827285,4.589839847257318,-0.1079397832082494,12,6,0.0833333333333333,3464600,31.0,0.9038,mandatory_post,0.8947641863418576,39.0,31.0,39.0,0.25806451612903225,0,2025-04-26,4.56590801446714,4.7954455051336105,4.738779927484254,-0.16392271663985447,4.587779605809345,train
nv,2025-04-26,4.477130444844019,4.589754794570149,-0.0016220861366451,12,6,0.0,3464600,39.0,0.9038,mandatory_post,1.1256710731397563,25.0,39.0,25.0,-0.358974358974359,0,2025-05-03,4.401985297827285,4.56590801446714,4.7954455051336105,0.07514514701673392,4.481674585712814,train
nv,2025-05-03,4.5268701399143,4.771555698518853,0.1162942220281552,12,6,0.0,3464600,25.0,0.9038,mandatory_post,0.7215840212434336,46.0,25.0,46.0,0.84,0,2025-05-10,4.477130444844019,4.401985297827285,4.56590801446714,0.04973969507028109,4.468661960861868,train
nv,2025-05-10,4.4747071854419405,4.752629782415609,0.0313766113690917,12,6,0.0833333333333333,3464600,46.0,0.9038,mandatory_post,1.3277145990879178,34.0,46.0,34.0,-0.2608695652173913,0,2025-05-17,4.5268701399143,4.477130444844019,4.401985297827285,-0.05216295447235986,4.492902590066753,train
nv,2025-05-17,4.375219065409181,4.581330559765631,-0.12261904897093,12,6,0.0833333333333333,3464600,34.0,0.9038,mandatory_post,0.9813542688910697,28.0,34.0,28.0,-0.17647058823529413,0,2025-05-24,4.4747071854419405,4.5268701399143,4.477130444844019,-0.09948812003275975,4.458932130255141,train
nv,2025-05-24,4.503419912901536,4.607751295408664,0.0520895695562494,12,6,0.0,3464600,28.0,0.9038,mandatory_post,0.8081741037926456,25.0,28.0,25.0,-0.10714285714285714,0,2025-05-31,4.375219065409181,4.4747071854419405,4.5268701399143,0.12820084749235505,4.451115387917553,train
nv,2025-05-31,4.3836259593589695,4.452059097278799,-0.145904878933939,12,6,0.0,3464600,25.0,0.9038,mandatory_post,0.7215840212434336,26.0,25.0,26.0,0.04,0,2025-06-07,4.503419912901536,4.375219065409181,4.4747071854419405,-0.11979395354256628,4.420754979223229,train
nv,2025-06-07,4.569519934298849,4.6954113936843065,0.1077872669948977,12,6,0.0,3464600,26.0,0.9038,mandatory_post,0.7504473820931709,30.0,26.0,30.0,0.15384615384615385,0,2025-06-14,4.3836259593589695,4.503419912901536,4.375219065409181,0.18589397493987914,4.485521935519785,train
nv,2025-06-14,4.4257865645279715,4.484661181044142,-0.0410628204935806,12,6,0.0,3464600,30.0,0.9038,mandatory_post,0.8659008254921203,20.0,30.0,20.0,-0.3333333333333333,0,2025-06-21,4.569519934298849,4.3836259593589695,4.503419912901536,-0.14373336977087714,4.459644152728597,train
nv,2025-06-21,4.576057317419738,4.543802761791624,0.0598450529555201,11,6,0.0,3443800,20.0,0.9038,mandatory_post,0.5807538184563563,28.0,20.0,28.0,0.4,0,2025-06-28,4.4257865645279715,4.569519934298849,4.3836259593589695,0.1502707528917666,4.523787938748853,train
nv,2025-06-28,4.702286268159564,4.622666301820738,0.3172839914473668,12,6,0.0,3464600,28.0,0.9038,mandatory_post,0.8081741037926456,22.0,28.0,22.0,-0.21428571428571427,0,2025-07-05,4.576057317419738,4.4257865645279715,4.569519934298849,0.12622895073982576,4.568043383369091,train
nv,2025-07-05,4.463992111310284,4.644750824938977,-0.0134382142182316,12,6,0.0,3464600,22.0,0.9038,mandatory_post,0.6349939386942215,26.0,22.0,26.0,0.18181818181818182,0,2025-07-12,4.702286268159564,4.576057317419738,4.4257865645279715,-0.23829415684928001,4.5807785656298625,train
nv,2025-07-12,4.497053921367133,4.507539174322632,0.0388622410060439,11,6,0.0,3404600,26.0,0.9038,mandatory_post,0.7636726781413382,26.0,26.0,26.0,0.0,0,2025-07-19,4.463992111310284,4.702286268159564,4.576057317419738,0.03306181005684916,4.554444100278993,train
nv,2025-07-19,4.394618327812618,4.423124695901863,-0.1465045540281648,12,6,0.0,3464600,26.0,0.9038,mandatory_post,0.7504473820931709,24.0,26.0,24.0,-0.07692307692307693,0,2025-07-26,4.497053921367133,4.463992111310284,4.702286268159564,-0.1024355935545147,4.451888120163345,train
nv,2025-07-26,4.383438871595645,4.398733125526652,-0.0762468517320214,13,7,0.0,3471146,24.0,0.9038,mandatory_post,0.6914143052467397,41.0,24.0,41.0,0.7083333333333334,0,2025-08-02,4.394618327812618,4.497053921367133,4.463992111310284,-0.011179456216972916,4.425037040258466,test
nv,2025-08-02,4.371804160873546,4.623794489317907,-0.0360719265817171,14,7,0.0714285714285714,3494646,41.0,0.9038,mandatory_post,1.1732232678216905,45.0,41.0,45.0,0.0975609756097561,0,2025-08-09,4.383438871595645,4.394618327812618,4.497053921367133,-0.011634710722099761,4.383287120093936,test
nv,2025-08-09,4.809384322295289,4.860398518176975,0.616256119260685,14,7,0.0,3494646,45.0,0.9423,mandatory_post,1.287684074438441,54.0,45.0,54.0,0.2,0,2025-08-16,4.371804160873546,4.383438871595645,4.394618327812618,0.43758016142174316,4.52154245158816,test
nv,2025-08-16,5.087319105423483,5.117782062118723,1.033713458771952,14,7,0.0,3494646,54.0,0.9423,mandatory_post,1.545220889326129,55.0,54.0,55.0,0.018518518518518517,0,2025-08-23,4.809384322295289,4.371804160873546,4.383438871595645,0.2779347831281944,4.7561691961974395,test
nv,2025-08-23,4.921271803769029,4.965043405001088,0.736716108858141,14,7,0.0,3494646,55.0,0.9423,mandatory_post,1.5738360909803166,61.0,55.0,61.0,0.10909090909090909,0,2025-08-30,5.087319105423483,4.809384322295289,4.371804160873546,-0.16604730165445414,4.939325077162601,test
nv,2025-08-30,5.060059263533209,5.061402840768822,1.0251154124774815,14,7,0.0,3494646,61.0,0.9038,mandatory_post,1.7455273009054422,70.0,61.0,70.0,0.14754098360655737,1,2025-09-06,4.921271803769029,5.087319105423483,4.809384322295289,0.13878745976418028,5.022883390908574,test
nv,2025-09-06,5.067128779062485,5.078829919819609,1.0055815987715124,13,7,0.0,3434646,70.0,0.9231,mandatory_post,2.038055741406829,60.0,70.0,60.0,-0.14285714285714285,0,2025-09-13,5.060059263533209,4.921271803769029,5.087319105423483,0.007069515529275705,5.016153282121574,test
nv,2025-09-13,5.0496076460783215,5.222585476585563,1.0115142141029652,14,7,0.0,3494646,60.0,0.9423,mandatory_post,1.7169120992512545,64.0,60.0,64.0,0.06666666666666667,0,2025-09-20,5.067128779062485,5.060059263533209,4.921271803769029,-0.01752113298416358,5.058931896224672,test
nv,2025-09-20,5.005973772967557,5.034196104189799,0.8612079669213664,12,6,0.0,3464600,64.0,0.9423,mandatory_post,1.84725509438319,35.0,64.0,35.0,-0.453125,0,2025-09-27,5.0496076460783215,5.067128779062485,5.060059263533209,-0.04363387311076483,5.040903399369455,test
nv,2025-09-27,4.59843118954456,4.724003579584757,0.2183585471877268,12,6,0.0,3464600,35.0,0.9231,mandatory_post,1.010217629740807,36.0,35.0,36.0,0.02857142857142857,0,2025-10-04,5.005973772967557,5.0496076460783215,5.067128779062485,-0.40754258342299643,4.884670869530146,test
nv,2025-10-04,4.600157866435208,4.752135494588705,0.2658506758189056,12,6,0.0,3464600,36.0,0.9423,mandatory_post,1.0390809905905443,33.0,36.0,33.0,-0.08333333333333333,0,2025-10-11,4.59843118954456,5.005973772967557,5.0496076460783215,0.0017266768906480934,4.734854276315775,test
nv,2025-10-11,4.413979820057931,4.528099676130745,0.0944028583688871,14,7,0.0714285714285714,3494646,33.0,0.9423,mandatory_post,0.94430165458819,40.0,33.0,40.0,0.21212121212121213,0,2025-10-18,4.600157866435208,4.59843118954456,5.005973772967557,-0.18617804637727708,4.537522958679233,test
nv,2025-10-18,4.282354171043108,4.318552852744709,-0.2418355006967515,13,7,0.0,3473846,40.0,0.9231,mandatory_post,1.1514615213224764,24.0,40.0,24.0,-0.4,0,2025-10-25,4.413979820057931,4.600157866435208,4.59843118954456,-0.13162564901482288,4.432163952512083,test
nv,2025-10-25,4.382190797854393,4.425821556103616,0.0150962585091369,14,7,0.0,3494646,24.0,0.9423,mandatory_post,0.6867648397005018,32.0,24.0,32.0,0.3333333333333333,0,2025-11-01,4.282354171043108,4.413979820057931,4.600157866435208,0.09983662681128447,4.359508262985144,test
nv,2025-11-01,4.30220675947057,4.303653884342047,-0.2352532419248968,13,7,0.0,3471146,32.0,0.9423,mandatory_post,0.9218857403289864,23.0,32.0,23.0,-0.28125,0,2025-11-08,4.382190797854393,4.282354171043108,4.413979820057931,-0.07998403838382284,4.32225057612269,test
nv,2025-11-08,4.127531582955161,4.181158799942024,-0.3655847739207125,14,7,0.0714285714285714,3494646,23.0,0.9231,mandatory_post,0.6581496380463142,31.0,23.0,31.0,0.34782608695652173,0,2025-11-15,4.30220675947057,4.382190797854393,4.282354171043108,-0.1746751765154091,4.270643046760042,test
nv,2025-11-15,4.124205437499607,4.117163575364717,-0.4900396984852495,14,7,0.0714285714285714,3494646,31.0,0.9231,mandatory_post,0.8870712512798149,24.0,31.0,24.0,-0.22580645161290322,0,2025-11-22,4.127531582955161,4.30220675947057,4.382190797854393,-0.003326145455553764,4.184647926641779,test
nv,2025-11-22,4.094374938185177,4.088451416471436,-0.5247297788951486,14,7,0.0,3494646,24.0,0.9231,mandatory_post,0.6867648397005018,10.0,24.0,10.0,-0.5833333333333334,0,2025-11-29,4.124205437499607,4.127531582955161,4.30220675947057,-0.02983049931443027,4.115370652879982,test
nv,2025-11-29,3.935878289013997,3.881741305746909,-0.804608211406003,13,7,0.0,3479623,10.0,0.9231,mandatory_post,0.2873874554800908,17.0,10.0,17.0,0.7,0,2025-12-06,4.094374938185177,4.124205437499607,4.127531582955161,-0.1584966491711799,4.05148622156626,test
nv,2025-12-06,4.175065425798616,4.337500488156935,-0.3049384087018081,13,7,0.0,2244646,17.0,0.9423,mandatory_post,0.7573577303503537,22.0,17.0,22.0,0.29411764705882354,0,2025-12-13,3.935878289013997,4.094374938185177,4.124205437499607,0.239187136784619,4.068439550999263,test
nv,2025-12-13,4.1116236821421195,4.247776893986168,-0.4983490350813362,14,7,0.0,3494646,22.0,0.9038,mandatory_post,0.6295344363921267,25.0,22.0,25.0,0.13636363636363635,0,2025-12-20,4.175065425798616,3.935878289013997,4.094374938185177,-0.06344174365649646,4.074189132318245,test
nv,2025-12-20,4.326762553949358,4.38801269430788,-0.1045830913206891,14,7,0.0,3494646,25.0,0.9423,mandatory_post,0.7153800413546894,19.0,25.0,19.0,-0.24,0,2025-12-27,4.1116236821421195,4.175065425798616,3.935878289013997,0.21513887180723845,4.204483887296697,test
nv,2025-12-27,4.353050484838834,4.399735811691551,-0.1076624768292152,14,7,0.0714285714285714,3494646,19.0,0.9423,mandatory_post,0.5436888314295639,28.0,19.0,28.0,0.47368421052631576,0,2026-01-03,4.326762553949358,4.1116236821421195,4.175065425798616,0.026287930889475675,4.263812240310103,test
nv,2026-01-03,4.294688867897308,4.271684664799535,-0.2529145205569051,15,7,0.0,4744646,28.0,0.9615,mandatory_post,0.5901388638899508,18.0,28.0,18.0,-0.35714285714285715,0,2026-01-10,4.353050484838834,4.326762553949358,4.1116236821421195,-0.05836161694152597,4.324833968895166,test
nv,2026-01-10,4.32827725133228,4.44360948693127,-0.020351842466075,13,7,0.0,3144646,18.0,0.9423,mandatory_post,0.5724014722165865,13.0,18.0,13.0,-0.2777777777777778,0,2026-01-17,4.294688867897308,4.353050484838834,4.326762553949358,0.03358838343497261,4.325338868022808,test
nv,2026-01-17,4.08382203796983,4.068311943629466,-0.5057123230205776,13,7,0.0,3434646,13.0,0.9615,mandatory_post,0.37849606626126825,12.0,13.0,12.0,-0.07692307692307693,0,2026-01-24,4.32827725133228,4.294688867897308,4.353050484838834,-0.24445521336245069,4.2355960523998055,test
nv,2026-01-24,4.1784995853558184,4.244042664044429,-0.3538308533403525,14,7,0.0,3494646,12.0,0.9615,mandatory_post,0.3433824198502509,18.0,12.0,18.0,0.5,0,2026-01-31,4.08382203796983,4.32827725133228,4.294688867897308,0.09467754738598888,4.1968662915526425,test
nv,2026-01-31,3.95046695818645,4.079941572968083,-0.7901768215119586,13,7,0.0769230769230769,3479623,18.0,0.9615,mandatory_post,0.5172974198641634,21.0,18.0,21.0,0.16666666666666666,0,2026-02-07,4.1784995853558184,4.08382203796983,4.32827725133228,-0.22803262716936823,4.070929527170699,test
nv,2026-02-07,4.279138872174859,4.235282580930475,-0.2047336780472482,14,7,0.0,3494646,21.0,0.9615,mandatory_post,0.6009192347379391,23.0,21.0,23.0,0.09523809523809523,0,2026-02-14,3.95046695818645,4.1784995853558184,4.08382203796983,0.3286719139884089,4.136035138572376,test
nv,2026-02-14,4.090583695035198,4.1743194619385235,-0.4775501463326796,14,7,0.0,3494646,23.0,0.9615,mandatory_post,0.6581496380463142,16.0,23.0,16.0,-0.30434782608695654,0,2026-02-21,4.279138872174859,3.95046695818645,4.1784995853558184,-0.1885551771396612,4.106729841798836,test
nv,2026-02-21,4.041809750029059,4.24275753426744,-0.654653213881329,12,7,0.0833333333333333,3458823,16.0,0.9423,mandatory_post,0.46258510481744797,20.0,16.0,20.0,0.25,0,2026-02-28,4.090583695035198,4.279138872174859,3.95046695818645,-0.04877394500613885,4.137177439079706,test
nv,2026-02-28,3.874862160539707,4.059895306903265,-0.8282116844767904,14,7,0.1428571428571428,3494646,20.0,0.9423,mandatory_post,0.5723040330837516,18.0,20.0,18.0,-0.1,0,2026-03-07,4.041809750029059,4.090583695035198,4.279138872174859,-0.16694758948935196,4.002418535201321,test
nv,2026-03-07,3.725908871760392,3.779955522939609,-0.9318235767100792,14,7,0.3571428571428571,3494646,18.0,0.9231,mandatory_post,0.5150736297753764,17.0,18.0,17.0,-0.05555555555555555,0,2026-03-14,3.874862160539707,4.041809750029059,4.090583695035198,-0.14895328877931524,3.880860260776386,test
nv,2026-03-14,3.67077816649438,3.877889779756557,-1.116804887709599,13,7,0.3076923076923077,3434646,17.0,0.9231,mandatory_post,0.4949563943416585,10.0,17.0,10.0,-0.4117647058823529,0,2026-03-21,3.725908871760392,3.874862160539707,4.041809750029059,-0.05513070526601194,3.757183066264826,test
nv,2026-03-21,3.591467543159656,3.6658160729869023,-1.3253429086460902,13,7,0.3076923076923077,3479623,10.0,0.9423,mandatory_post,0.2873874554800908,12.0,10.0,12.0,0.2,0,2026-03-28,3.67077816649438,3.725908871760392,3.874862160539707,-0.07931062333472383,3.662718193804809,test
nv,2026-03-28,3.6982973683652465,3.813448269612574,-1.1060641928676676,14,7,0.1428571428571428,3494646,12.0,0.9423,mandatory_post,0.3433824198502509,4.0,12.0,4.0,-0.6666666666666666,0,2026-04-04,3.591467543159656,3.67077816649438,3.725908871760392,0.10682982520559037,3.6535143593397605,test
nv,2026-04-04,3.812748461882149,3.870396204341779,-0.9150576045931632,14,7,0.1428571428571428,3494646,4.0,0.9038,mandatory_post,0.1144608066167503,8.0,4.0,8.0,1.0,0,2026-04-11,3.6982973683652465,3.591467543159656,3.67077816649438,0.11445109351690252,3.7008377911356836,test
nv,2026-04-11,4.011979558280304,3.919079363871796,-0.6295222390678861,14,7,0.0714285714285714,3494646,8.0,0.9423,mandatory_post,0.2289216132335006,6.0,8.0,6.0,-0.25,0,2026-04-18,3.812748461882149,3.6982973683652465,3.591467543159656,0.19923109639815495,3.8410084628425665,test
nv,2026-04-18,3.793774053777208,3.916950827933848,-0.9257272943285714,14,7,0.1428571428571428,3494646,6.0,0.9423,mandatory_post,0.17169120992512546,3.0,6.0,3.0,-0.5,0,2026-04-25,4.011979558280304,3.812748461882149,3.6982973683652465,-0.21820550450309595,3.872834024646554,test
nv,2026-04-25,3.855008015466672,3.819756753560684,-0.8343935657289185,14,7,0.1428571428571428,3494646,3.0,0.9423,mandatory_post,0.08584560496256273,8.0,3.0,8.0,1.6666666666666667,0,2026-05-02,3.793774053777208,4.011979558280304,3.812748461882149,0.061233961689464156,3.886920542508061,test
nv,2026-05-02,3.627145251812067,3.5675768896204167,-1.338123114781707,13,7,0.1538461538461538,3479623,8.0,0.9615,mandatory_post,0.22990996438407263,10.0,8.0,10.0,0.25,0,2026-05-09,3.855008015466672,3.793774053777208,4.011979558280304,-0.22786276365460534,3.758642440351982,test
